,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149,150,151,152,153,154,155,156,157,158,159,160,161,162,163,164,165,166,167,168
135,-0.23764,-0.16102,-0.20165,-0.21357,-0.088126,-0.17452,-0.26526,-0.22002,-0.2227,-0.2187,-0.12134,-0.36286,-0.12891,-0.18759,-0.24622,-0.28461,-0.072602,-0.14235,-0.23305,-0.20878,-0.099696,-0.068071,-0.18679,-0.24967,-0.19231,-0.28963,-0.13079,-0.15326,-0.25004,-0.073735,-0.24614,-0.10684,-0.19963,-0.057591,-0.095659,-0.11547,-0.17573,-0.15959,-0.26044,-0.20409,-0.071245,-0.22873,-0.28098,-0.21233,-0.16449,-0.17032,-0.038846,-0.001479,-0.18695,-0.17245,-0.25827,-0.18345,-0.013668,0.14324,-0.12748,-0.24366,-0.0758,-0.034471,-0.18894,-0.089614,-0.11033,-0.13759,-0.052155,-0.16943,-0.17325,0.08586,-0.10038,-0.1533,-0.29462,-0.11975,0.09041,-0.025802,0.02169,-0.092532,0.027707,-0.051104,-0.33771,-0.26812,0.016762,0.0058501,-0.20333,0.10471,-0.24754,0.065226,-0.10276,0.29784,-0.0063632,0.01755,0.10477,-0.054851,0.12338,-0.16206,0.12093,-0.17234,0.088632,0.013392,0.21804,-0.2409,-0.34237,0.076213,-0.061173,-0.20784,-0.070605,0.11235,0.11616,0.20559,0.16219,0.15999,0.21331,0.10945,-0.22268,-0.13164,0.020831,0.10816,0.039966,-0.12199,-0.2054,0.094945,-0.11359,0.077054,-0.17827,0.19526,0.11302,0.1017,0.13705,-0.22828,0.07244,0.035671,0.047622,0.25364,-0.03445,-0.10576,0.16799,0.0099985,-0.20662,1,0.042349,0.042139,-0.1014,0.15801,0.27561,-0.12293,-0.045777,0.1424,-0.035465,-0.27157,-0.025203,0.055931,0.11845,-0.18886,-0.42731,-0.099215,0.20636,-0.11676,-0.10404,-0.11696,0.073332,0.032815,0.1565,-0.0898,-0.34125,-0.18894,-0.11946,0.21616,0.090406,-0.058963,-0.16629,-0.11056,-0.12862
136,-0.24904,-0.27566,-0.29324,-0.28612,-0.13633,-0.16036,-0.16928,-0.27039,-0.1808,-0.2407,-0.229,-0.22157,-0.27021,-0.23879,-0.24593,-0.29428,-0.3033,-0.29315,-0.1622,-0.15844,-0.16385,-0.33476,-0.2349,-0.28965,-0.36182,-0.14114,-0.14653,-0.19518,-0.29426,-0.22876,-0.21015,-0.36599,-0.32075,-0.26222,-0.27803,-0.17676,-0.19518,-0.083313,-0.24391,-0.14553,-0.28808,-0.39579,-0.07029,-0.09063,-0.26003,-0.064236,-0.26153,-0.079963,-0.19892,-0.13131,-0.16488,-0.24348,-0.00042922,-0.10243,-0.27344,-0.36547,-0.093548,-0.26945,-0.013913,-0.20531,-0.026441,-0.1234,-0.3796,-0.077833,-0.12245,-0.095139,-0.27561,-0.26402,-0.073465,-0.02307,0.11647,-0.031114,-0.1113,-0.1472,-0.016725,-0.24416,-0.29497,-0.081657,-0.24564,-0.056693,-0.055642,-0.01837,-0.10925,0.2597,-0.16592,0.11832,-0.17267,-0.39092,-0.10497,0.024246,-0.018418,0.10724,0.076293,0.025212,-0.14517,-0.0075889,0.0074214,0.025208,-0.084024,0.051008,-0.16566,0.031653,0.17491,-0.10865,-0.09896,-0.27721,0.040026,-0.083187,-0.002845,-0.14317,-0.17961,-0.091653,-0.34393,0.12844,-0.22128,-0.051498,0.15619,0.10703,0.029738,0.11545,-0.078211,-0.03537,0.061107,-0.040893,0.051306,0.033585,0.19408,0.050834,0.16972,-0.066905,0.02545,0.15953,-0.15525,-0.19406,0.060821,0.042349,1,-0.27417,-0.68983,-0.12785,-0.02377,-0.093892,-0.010065,0.019235,0.063028,0.1575,0.12587,-0.061412,0.20294,-0.17456,0.11568,0.00617,-0.2826,-0.18325,-0.14176,-0.15975,0.13124,-0.28545,0.29652,0.096719,0.11526,-0.15252,-0.10933,-0.016298,0.0080688,0.15347,0.38756,-0.0059615,0.013669
137,0.0020969,-0.03373,0.18831,0.059441,0.087463,0.11798,0.14619,-0.012965,-0.00032923,-0.093661,0.076133,-0.047224,0.069476,0.011608,0.010726,-0.031176,-0.022606,0.19855,0.13935,0.13555,0.056791,0.065866,-0.070081,0.10766,0.199,0.073014,-0.011999,0.0079174,0.075341,0.041131,0.022989,0.19033,0.20539,0.11366,0.027291,0.049025,0.022804,-0.02418,-0.087641,0.029615,0.049096,0.092338,-0.092733,0.073113,-0.069228,-0.010314,0.024065,-0.1346,0.050702,0.040263,-0.055898,0.12317,0.029031,0.05971,0.083225,0.21465,0.16702,-0.052625,0.096576,-0.0054344,0.30247,-0.010066,0.00078628,0.038406,0.015914,0.12846,-0.069407,-0.0029284,-0.016033,-0.23782,-0.081637,-0.2195,0.14084,0.0095819,-0.10092,-0.046505,0.092131,0.12014,-0.024345,0.27868,-0.11367,0.24234,-0.34445,-0.3497,0.26752,-0.15535,0.16847,0.31397,-0.05386,-0.10942,-0.14549,-0.10392,0.14483,0.094117,0.37985,0.15433,-0.0054824,-0.092907,0.0043351,0.2642,-0.03526,-0.016966,0.24579,-0.063659,0.13166,0.16882,0.072462,-0.050061,-0.14905,0.045932,0.24289,0.10442,-0.20669,0.077176,0.20262,0.0065138,-0.19111,0.10566,-0.017893,0.11198,-0.12046,-0.00088301,-0.10997,0.12398,-0.10535,-0.095919,-0.056876,0.05814,-0.075097,0.12942,-0.067511,0.05268,-0.16018,-0.097136,-0.029803,0.042139,-0.27417,1,0.22003,0.031995,-0.19618,-0.0040347,0.045186,0.042156,0.05534,-0.15618,0.14917,-0.073786,-0.045936,-0.16012,-0.1999,0.067453,0.22336,0.10103,0.064,-0.075568,-0.032133,0.19042,0.052746,-0.03436,-0.13189,0.086253,0.16418,0.085788,-0.10907,0.1448,-0.17011,0.03298,0.1132
138,0.20822,0.27094,0.3187,0.30322,0.17544,0.081897,0.19167,0.19294,0.12375,0.2866,0.16209,0.2323,0.25387,0.23763,0.19538,0.25167,0.25162,0.24767,0.20231,0.11678,0.13608,0.21417,0.088993,0.20935,0.21797,0.1692,0.093368,0.22891,0.17808,0.18776,0.17743,0.17718,0.26768,0.27287,0.24033,0.23151,0.18474,0.066151,0.22884,0.28543,0.2018,0.41748,0.12776,-0.02256,0.33204,0.04373,0.26033,0.054419,0.15164,0.14495,0.25897,0.33728,0.047116,0.23985,0.34433,0.26942,0.068667,0.096925,0.064248,-0.00046188,0.039127,0.2423,0.32098,0.1579,0.15024,0.10508,0.19249,0.069793,0.16429,-0.17995,-0.12613,0.024232,0.14416,0.14976,0.078312,0.37376,0.29875,0.10189,0.22973,0.068598,-0.059035,0.11115,-0.0072498,-0.26937,0.075571,-0.014076,0.14653,0.44356,-0.0452,-0.12251,-0.059352,-0.14525,-0.021258,0.044332,0.025659,0.093472,-0.13591,0.092398,-0.027436,-0.11483,0.028432,-0.14131,-0.10279,0.22393,0.1308,0.26633,-0.052556,-0.022979,0.012597,0.18622,0.10093,0.057064,0.21882,0.071845,0.13778,-0.00075826,-0.11697,-0.13309,0.10153,-0.18527,0.06207,-0.20025,-0.16116,0.051039,0.026711,-0.19887,-0.21898,-0.023344,-0.12308,0.097837,-0.043443,-0.012351,0.091985,0.20735,-0.11312,-0.1014,-0.68983,0.22003,1,0.081205,-0.0099849,0.09883,0.20627,-0.097325,-0.20237,-0.021631,-0.043596,0.08729,-0.24586,0.11733,-0.019624,0.1561,0.049237,0.29581,0.10903,0.28248,0.12291,0.15711,-0.12961,-0.28837,-0.075101,0.090354,0.19031,0.098019,-0.10744,0.0060109,-0.31704,-0.11119,-0.04111
139,-0.25765,-0.080277,-0.016158,-0.052582,-0.15569,-0.16184,-0.19138,-0.072006,-0.17454,-0.16246,-0.09921,-0.015021,-0.13105,-0.21615,-0.16604,-0.28572,-0.14866,-0.16108,-0.20023,-0.014498,-0.10417,-0.064037,-0.031037,-0.17948,-0.1013,-0.13939,-0.12524,-0.15246,-0.025073,-0.13469,-0.16574,-0.053056,-0.13847,-0.14273,-0.17919,-0.063224,-0.077562,-0.31581,-0.026429,-0.20681,-0.0084684,-0.090667,-0.21602,0.093911,-0.10543,-0.07539,-0.271,-0.026162,-0.005951,-0.00099527,-0.058282,-0.17271,-0.060974,0.070962,0.028488,0.20599,-0.16479,-0.14508,-0.049791,0.13828,-0.038653,0.15239,0.11602,0.13518,-0.1577,-0.060228,-0.10873,-0.15657,-0.11991,-0.025283,0.13537,0.0060303,-0.061521,-0.22035,-0.035795,0.17613,-0.010521,0.15505,0.28854,0.10577,-0.14531,0.36187,-0.10411,0.001544,-0.11059,0.14824,-0.11986,0.13814,-0.10882,0.01878,-0.29954,-0.2458,-0.045364,0.0018009,0.047364,-0.059486,0.095871,-0.11627,0.0071161,-0.13673,-0.10639,0.004987,0.018176,0.13211,0.18978,-0.1413,0.026313,0.021099,-0.17005,0.19423,0.18029,0.031503,-0.020215,0.14807,-0.068803,-0.33015,-0.11484,-0.15933,-0.16996,-0.073207,0.07078,-0.071975,-0.09816,0.052067,0.40575,0.055396,0.0046446,-0.33608,0.01006,-0.29368,-0.011569,0.045624,-0.24835,0.03228,-0.081015,0.15801,-0.12785,0.031995,0.081205,1,-0.23291,0.057821,0.05995,-0.1254,-0.25014,-0.31879,-0.06548,0.098893,0.041504,0.11227,0.020149,0.057855,0.11772,0.065274,-0.076405,-0.22054,0.041597,-0.12441,-0.25642,-0.26799,-0.17809,0.038485,0.13321,0.095464,0.30981,-0.20909,-0.15616,-0.06748,0.09679
140,-0.13155,0.082089,-0.043657,-0.072474,-0.024753,0.053028,-0.18478,0.0045637,0.043827,-0.018933,0.055047,-0.09823,0.081509,-0.028333,-0.13027,0.0096148,0.13282,-0.01558,0.04126,-0.18044,-0.093595,0.10599,0.040127,-0.015234,0.047086,-0.15191,-0.056925,-0.025978,-0.11886,0.0076548,-0.090328,0.010251,-0.00053728,-0.11836,0.21971,0.01055,-0.13003,0.10637,-0.01357,0.10483,0.046436,0.0011208,-0.071831,-0.082806,0.10242,-0.0085731,0.17114,-0.020822,-0.017881,-0.050531,0.10807,0.12529,-0.11589,-0.050697,0.00082875,-0.029213,0.0023504,0.18127,0.32138,-0.043223,-0.11675,0.16215,-0.16956,-0.028968,0.0034935,-0.013649,0.35953,-0.07485,-0.0066887,-0.1552,-0.069753,-0.0048137,-0.015017,0.10676,0.0047542,0.040761,-0.25641,-0.056661,0.0039646,-0.24059,0.098639,-0.075744,-0.077302,0.00807,-0.036829,-0.016709,0.18462,-0.17922,-0.038257,-0.085029,0.29191,0.046462,-0.014223,0.03907,0.0011481,-0.10221,-0.024859,-0.14295,-0.054195,0.13484,-0.04737,-0.1957,-0.16036,0.059893,0.082918,0.16864,0.15862,0.010949,0.043617,-0.10833,-0.1632,-0.13438,0.002437,-0.21402,-0.20991,0.16615,-0.069537,0.37333,-0.30284,0.047936,-0.015891,0.10335,0.22089,-0.033313,-0.089962,-0.34849,-0.13316,-0.054224,-0.13837,0.083128,-0.062825,-0.26474,0.26468,-0.0029309,-0.12093,0.27561,-0.02377,-0.19618,-0.0099849,-0.23291,1,-0.15402,-0.017567,0.09523,-0.01085,-0.1679,-0.094814,-0.21359,0.11184,0.10924,-0.081141,-0.096218,-0.25863,-0.023074,0.10922,0.020244,-0.022338,-0.40197,0.15103,0.2592,-0.045443,-0.086509,-0.45287,0.17242,-0.14006,0.018568,-0.025153,0.11543,-0.19248
141,-0.063048,0.088225,0.031887,0.092344,-0.010461,-0.08197,0.047347,0.035388,0.021657,0.032329,0.095661,-0.059246,-0.074593,0.068544,-0.068727,-0.023367,0.030915,-0.068449,0.031473,0.041197,-0.069581,-0.099524,0.021537,0.10287,-0.13608,-0.0084348,-0.056392,0.18884,0.048999,-0.082307,0.14651,0.021558,-0.080684,0.021141,-0.003304,-0.10585,0.1044,0.013832,0.037867,0.067731,0.038705,-0.023907,0.12464,0.26029,-0.029384,0.023024,-0.0034169,0.097007,0.032855,-0.083269,0.048427,-0.045637,0.20464,0.11517,0.15314,0.11659,0.0033055,-0.027771,0.064056,-0.16275,0.15014,0.025601,0.051564,-0.082409,-0.076172,0.21006,-0.13281,0.12501,-0.0053992,0.010412,0.10593,0.061871,0.05526,-0.04613,-0.022379,0.11396,0.30643,-0.10851,-0.057697,-0.24862,-0.089836,0.034488,0.3639,0.1033,-0.074336,0.14265,0.18462,0.0724,-0.054165,-0.049016,-0.017693,0.11625,-0.033568,0.22091,-0.018508,0.3434,-0.0031093,-0.18413,0.19286,0.29367,0.063457,0.036504,0.03333,-0.152,-0.023187,-0.050633,0.4774,-0.11846,-0.028421,-0.29226,-0.11758,0.09551,0.020648,-0.10563,-0.067479,-0.062717,-0.10444,-0.20339,-0.057839,-0.05077,0.095535,0.050091,0.10699,-0.089448,-0.36388,0.22543,0.099335,0.040622,0.066102,-0.00821,-0.066149,0.070569,-0.31305,0.15625,-0.04217,-0.12293,-0.093892,-0.0040347,0.09883,0.057821,-0.15402,1,-0.088417,-0.040206,0.0057401,0.23759,0.14139,0.097569,-0.057597,0.018352,0.04712,-0.007816,-0.026578,-0.017984,-0.087029,-0.030834,-0.0028582,-0.011272,-0.067533,0.1071,-0.043714,-0.005074,0.13046,-0.12395,-0.2643,-0.048534,-0.18598,-0.020111,0.1083
142,0.065762,0.017082,0.093111,0.030269,0.097245,-0.011171,0.069003,0.0267,0.079951,0.051636,-0.012531,0.11095,0.0752,0.064002,-0.035868,-0.027872,0.015671,0.13189,0.10398,0.11863,-0.0081212,0.033365,0.10162,0.080287,0.045988,0.056812,0.096638,0.065176,0.03154,0.19639,0.079785,-0.042699,0.0019416,0.13696,0.077915,0.072859,0.053029,-0.036036,0.0020675,0.15893,0.056227,0.06621,0.025159,0.30497,-0.040691,-0.0090933,-0.029814,-0.075988,-0.010206,0.047581,0.16678,-0.041674,-0.01862,0.14474,0.1031,0.12863,0.1068,0.20674,0.11537,-0.038309,-0.013722,0.079882,0.12923,0.24321,-0.14562,-0.0014056,0.23733,-0.16467,0.12429,-0.30994,-0.01431,0.11746,0.04944,0.057166,0.14241,0.21971,0.076883,-0.012879,-0.02693,0.088124,0.017592,-0.013116,0.12075,-0.026628,0.056094,0.14791,0.0053963,0.21241,-0.24467,0.091146,-0.03145,0.068004,0.098719,-0.18001,-0.10857,-0.0030575,-0.028983,-0.025075,-0.018393,-0.092918,-0.21984,0.1748,-0.025851,0.011964,0.039099,0.023244,-0.13859,-0.10089,-0.024405,-0.24104,0.021675,0.24768,0.024809,-0.061865,-0.10668,0.1139,0.23207,-0.11644,-0.17676,0.048804,0.12778,-0.083261,-0.26218,-0.074017,0.14369,-0.077904,0.13837,0.049592,0.0076177,0.19187,0.11635,0.11107,-0.028595,0.064635,0.27049,-0.045777,-0.010065,0.045186,0.20627,0.05995,-0.017567,-0.088417,1,-0.37674,-0.16301,0.008406,0.25985,-0.10904,-0.025597,0.1242,0.076132,0.1832,-0.15281,-0.12656,-0.077587,-0.098125,0.073722,0.036045,0.19214,0.054546,-0.054721,-0.033426,0.079429,0.0025472,-0.11009,-0.18578,-0.077898,0.19348,0.0066417
143,0.082164,0.1164,0.024241,0.11737,0.011759,0.13092,0.056596,0.083112,-0.016214,0.015028,-0.053082,-0.056968,0.10904,-0.0029713,0.1806,0.054892,-0.078255,0.0016524,0.11671,0.12076,0.20275,-0.00046501,0.0072437,-0.097951,0.0014987,0.021249,0.060404,-0.0049502,-0.0067338,-0.060057,-0.020579,0.0098186,0.032202,0.21241,-0.033238,-0.019252,-0.052006,0.11552,0.039948,-0.032596,0.1544,-0.058549,0.29557,-0.2255,0.19788,0.40339,0.2373,-0.24647,-0.096343,0.07946,-0.10787,0.14978,-0.02227,-0.011608,-0.20843,0.026772,0.3248,0.096352,0.067369,0.18962,-0.01853,-0.074816,-0.0065068,-0.2358,0.015518,-0.096685,-0.12536,0.12629,-0.089913,0.1575,-0.25548,0.054641,0.27473,0.19642,0.11086,-0.37554,-0.0492,0.10387,0.27852,0.093235,-0.065295,-0.11249,-0.15455,0.19598,0.11684,-0.067319,0.042247,-0.0026593,0.078294,0.037842,-0.02708,-0.050147,0.0033186,0.060632,-0.070719,-0.0011094,0.068695,-0.02236,-0.31586,-0.066901,0.15429,-0.16465,0.20537,0.080271,0.028721,0.19194,-0.04787,-0.14857,0.092052,-0.011478,0.080249,-0.066698,-0.046891,-0.21559,0.0024148,-0.30916,-0.068355,0.12425,0.3347,-0.0038435,-0.23614,-0.040828,0.18635,0.17963,0.025322,0.1403,-0.069532,0.043887,-0.031027,0.0011605,0.070223,-0.074759,0.11318,-0.083548,-0.097192,0.1424,0.019235,0.042156,-0.097325,-0.1254,0.09523,-0.040206,-0.37674,1,-0.0072602,-0.21799,-0.15372,-0.1345,-0.080882,-0.14266,-0.21983,0.04664,-0.11866,-0.24609,-0.20802,-0.028208,0.033166,0.18366,-0.14826,0.29524,-0.23102,0.017803,-0.016214,0.26775,0.15393,0.38777,0.11178,-0.40985,-0.31685
144,0.0044032,0.016292,-0.005897,-0.093173,-0.0017457,0.022714,-0.048106,-0.072399,0.10036,-0.050697,0.071373,-0.11009,-0.013011,-0.0016592,-0.006363,0.094207,0.069574,-0.060814,-0.045445,-0.1015,-0.013427,-0.14817,-0.05019,0.062132,-0.028494,-0.02104,0.047975,-0.065661,0.028497,-0.10052,0.067444,0.026021,-0.043859,-0.048643,-0.017177,-0.07578,-0.17987,-0.016013,-0.076394,-0.030802,0.009471,-0.072979,-0.029318,-0.073801,-0.068881,-0.22894,-0.09748,-0.041027,-0.26069,-0.077379,-0.18588,-0.030303,0.020364,-0.058605,-0.071574,-0.33648,-0.054835,0.025806,-0.0046205,0.012002,-0.086417,-0.15475,-0.21518,0.036926,0.099139,0.17964,-0.071849,0.095625,-0.011693,0.08708,-0.065086,-0.30413,-0.11411,-0.018173,0.013517,-0.20597,-0.072005,-0.13915,-0.26843,0.067331,0.041972,0.011908,0.11608,-0.12927,-0.071786,-0.11493,-0.26471,-0.32303,0.065647,-0.063318,0.25844,-0.043669,0.1844,0.072901,-0.14302,-0.06291,-0.072088,0.015976,0.060634,0.087003,0.14387,0.0065473,0.1587,-0.47757,-0.019693,-0.1953,-0.038543,-0.24648,-0.076999,-0.062613,0.24329,0.01651,-0.093869,0.11642,-0.022206,0.12305,0.03947,0.14621,0.039889,0.072901,-0.26092,-0.20084,0.0045141,0.10565,0.026218,-0.14686,0.064893,0.2439,0.035797,-0.048601,-0.042629,0.19616,0.17049,0.20598,-0.039975,-0.035465,0.063028,0.05534,-0.20237,-0.25014,-0.01085,0.0057401,-0.16301,-0.0072602,1,-0.018029,-0.19944,-0.011899,0.084803,0.054978,0.23656,-0.036768,0.061365,-0.10101,0.20113,-0.058411,-0.19989,-0.01755,-0.031337,0.18425,0.32731,-0.077163,-0.20563,-0.0020053,-0.19462,0.18471,0.31186,0.17285,0.39788
145,0.10256,0.05174,0.00078747,0.056696,0.035807,0.065975,0.19133,0.0011894,-0.0035649,0.075685,0.049659,0.10373,-0.055754,0.089719,0.095133,0.055204,0.022009,0.015026,0.12364,0.062956,-0.056152,-0.070217,0.019668,0.20305,-0.080673,0.054701,0.13973,0.13775,0.032686,0.1072,-0.00048773,-0.091211,0.1021,0.033325,0.11565,0.044603,0.052638,0.1411,0.015554,0.14328,-0.13896,0.033466,0.21704,0.009566,0.21185,-0.016592,-0.0075629,0.24929,0.09598,-0.015998,0.039843,-0.035227,-0.0022728,0.15692,0.20274,-0.12926,-0.0048762,-0.087924,-0.13731,-0.039655,0.099625,-0.093368,0.10495,0.062154,0.047551,-0.13951,-0.010638,0.14039,0.07329,-0.0456,-0.061058,-0.034973,-0.12668,0.026093,0.042251,0.21688,0.073781,-0.29529,-0.040458,0.030318,-0.040596,-0.15814,0.11704,0.1814,0.096872,0.04265,0.097623,0.14542,-0.15801,0.04742,-0.042948,0.23402,-0.024451,0.14178,-0.15397,0.26174,0.04528,0.30096,0.12126,0.090532,0.11042,0.058387,0.25254,-0.10491,0.019594,-0.023407,0.0921,-0.043237,0.11798,-0.058084,-0.0042981,0.006433,0.1427,0.107,0.0059385,0.0037778,-0.035703,0.013104,-0.17873,0.10971,0.17027,-0.22448,0.059724,0.095805,-0.20576,0.022616,0.15267,0.13917,0.13447,0.098855,-0.019703,0.20086,-0.17261,-0.022018,-0.15141,-0.27157,0.1575,-0.15618,-0.021631,-0.31879,-0.1679,0.23759,0.008406,-0.21799,-0.018029,1,0.19305,-0.027337,-0.17629,0.088635,0.061216,-0.013874,0.11821,0.19708,0.020087,-0.064908,-0.24203,-0.19187,0.25425,-0.00062425,0.27849,0.22232,0.34508,-0.22458,-0.21548,0.087007,-0.079151,-0.062461,0.14446
146,-0.031503,-0.10902,0.011666,0.018255,0.095898,-0.074607,-0.032568,-0.13719,-0.16749,-0.11764,-0.082357,-0.10853,-0.13406,-0.064639,-0.098536,-0.11828,-0.10649,0.1142,0.052347,-0.0075359,-0.072597,-0.11417,0.045267,0.048283,-0.1256,0.0302,-0.059649,-0.0042638,-0.055921,-0.050544,-0.00018418,-0.22684,-0.008143,-0.068302,-0.0034204,-0.10085,-0.18656,0.044802,-0.1748,0.063355,-0.026601,-0.10539,-0.037964,0.12048,-0.16302,-0.13277,-0.056239,-0.071887,0.090384,0.26932,-0.042323,-0.015261,0.2539,-0.016928,0.079973,0.0093203,0.073191,-0.13089,0.027061,-0.12214,0.082149,-0.022629,0.10061,-0.17337,0.10175,0.16311,0.027772,-0.28863,-0.023213,-0.071704,-0.066054,0.055652,0.19666,-0.1739,-0.060801,0.23783,-0.11569,-0.12373,-0.14941,-0.039324,-0.058259,0.13452,0.022855,-0.035045,0.10818,0.13128,0.019668,-0.015585,-0.23777,-0.20038,-0.15132,0.18935,-0.048977,-0.079691,0.25308,0.052871,0.1193,0.021393,-0.030342,0.14904,0.126,0.034668,-0.10222,-0.091274,-0.16202,0.003198,0.20533,-0.054371,0.1002,-0.20751,-0.061373,0.15126,-0.035342,0.36194,-0.26192,-0.019666,0.14393,-0.30129,-0.010603,0.14412,0.10354,0.066407,0.0036834,-0.075901,-0.057071,0.028661,-0.0066675,0.01691,-0.027638,0.28196,0.023848,-0.14069,-0.21558,-0.14583,0.11257,-0.025203,0.12587,0.14917,-0.043596,-0.06548,-0.094814,0.14139,0.25985,-0.15372,-0.19944,0.19305,1,-0.11646,-0.074394,-0.15132,-0.15422,-0.086468,-0.12337,-0.061485,-0.091912,-0.2978,0.082878,0.05513,0.24024,0.14845,0.20538,0.063297,0.071951,-0.051457,-0.19839,0.039036,-0.19721,0.034793,-0.10163
147,0.076518,-0.057243,-0.14089,-0.036081,-0.042553,0.0074671,-0.04149,-0.030246,-0.16491,-0.093215,0.03116,-0.065075,-0.093397,0.071014,-0.010575,0.023308,0.10305,-0.074979,-0.075575,-0.23739,-0.001835,-0.0056491,0.012055,-0.12729,-0.091991,-0.11653,-0.00342,0.049022,0.059035,0.0021339,-0.16838,-0.024948,-0.021947,-0.06322,-0.054692,-0.0071539,-0.080891,-0.16294,-0.0054583,-0.13643,-0.025448,0.0039128,-0.20544,-0.0033739,-0.0072177,-0.10361,0.072182,0.015182,0.053442,0.084459,-0.18241,-0.23157,0.24848,0.17533,-0.0043475,-0.27385,-0.11228,-0.35432,-0.14559,-0.14337,-0.053363,-0.015858,0.17779,0.15225,-0.02095,0.02147,-0.03927,0.088316,-0.15277,0.11629,0.25594,-0.017497,-0.040929,-0.19822,-0.17582,-0.053836,-0.23197,-0.14168,-0.20728,-0.064097,-0.14921,-0.0044475,0.14878,-0.083487,0.21299,-0.05076,-0.37985,0.21402,0.15719,0.072512,-0.11679,0.082659,-0.15952,-0.013353,0.070539,0.030191,0.26104,-0.025554,0.080021,0.11411,-0.045097,-0.016835,-0.18174,0.11695,0.0011946,-0.17437,-0.024357,-0.042918,0.27988,0.16382,-0.056297,-0.31533,0.10143,-0.07452,0.44145,-0.081059,0.057547,-0.068175,0.065667,-0.37823,0.16882,0.036639,0.17479,0.25381,0.12237,0.14633,-0.16721,0.10477,0.066626,-0.17869,-0.3012,-0.08167,-0.1665,0.19762,0.29664,0.055931,-0.061412,-0.073786,0.08729,0.098893,-0.21359,0.097569,-0.10904,-0.1345,-0.011899,-0.027337,-0.11646,1,0.10857,0.15234,-0.11303,-0.010259,0.098034,0.088837,-0.11444,0.19052,-0.19601,0.0012459,-0.011569,-0.36548,-0.12619,0.096843,-0.1596,0.016038,0.049925,-0.19076,-0.053844,-0.14639,0.17353
148,-0.15584,-0.1638,-0.26378,-0.21947,-0.18762,-0.18361,-0.21238,-0.15371,-0.10442,-0.19941,-0.11622,-0.15349,-0.35059,-0.13273,-0.32008,-0.14126,-0.23262,-0.20082,-0.37753,-0.22979,-0.22179,-0.14124,-0.057894,-0.19939,-0.19529,-0.24442,-0.16479,-0.20081,-0.087593,-0.28015,-0.31689,-0.10981,0.020093,-0.15786,-0.28433,-0.13777,-0.29068,-0.26203,-0.28077,-0.091342,-0.16976,-0.23327,-0.22043,-0.12424,-0.22621,-0.11869,-0.027598,-0.074404,-0.10575,-0.28197,-0.31416,-0.18648,-0.25181,-0.13124,-0.19665,-0.19181,-0.015223,-0.28964,0.22827,-0.23366,-0.24692,0.034,0.046863,0.081265,-0.13083,-0.068232,0.054223,-0.12472,-0.26081,-0.24042,0.22833,-0.014433,-0.092103,-0.19161,-0.23476,0.049075,0.0382,0.12704,-0.36226,-0.27544,0.053512,0.11029,-0.19892,0.084965,0.0039443,0.032409,-0.17776,-0.25681,-0.16729,0.18355,-0.37839,-0.018861,0.13271,0.037365,0.13043,-0.091784,-0.024083,-0.035049,-0.19532,-0.050014,-0.20435,0.20831,-0.12064,-0.061052,-0.19377,-0.1705,0.054162,-0.093717,0.079626,0.057208,0.072399,-0.31837,-0.011357,0.13953,-0.060523,0.0042921,0.11885,0.18881,0.18743,-0.08413,0.006179,0.28535,-0.081029,-0.29555,-0.051353,-0.077621,-0.25405,0.26207,0.0062577,-0.282,0.093368,0.19147,0.026174,0.087976,-0.0088019,0.11845,0.20294,-0.045936,-0.24586,0.041504,0.11184,-0.057597,-0.025597,-0.080882,0.084803,-0.17629,-0.074394,0.10857,1,0.21346,0.20986,-0.47415,0.069768,0.14872,0.16472,0.10893,-0.11558,-0.34394,0.22671,0.14307,-0.077102,-0.45385,-0.24079,-0.25779,-0.025107,0.18901,0.32044,0.072165,0.0047125
