,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149,150,151,152,153,154,155,156,157,158,159,160,161,162,163,164,165,166,167,168,169,170,171,172,173,174
144,-0.10808,0.041354,-0.022582,-0.15241,0.0309,-0.094263,-0.024991,-0.076235,-0.24637,-0.088843,0.024954,-0.16059,-0.070701,-0.063744,-0.0039127,-0.12077,-0.11895,-0.070795,-0.076797,0.043065,-0.11144,-0.012729,-0.11133,-0.00035416,-0.20339,-0.10841,-0.028923,-0.12742,0.017334,-0.15713,-0.028891,-0.071606,-0.14704,-0.0076372,-0.17829,-0.059618,-0.16392,-0.090293,-0.25077,-0.051859,-0.12888,-0.08041,0.004189,-0.11618,-0.15174,-0.17391,0.012906,-0.13472,-0.30288,-0.071573,0.16634,-0.21036,-0.067003,-0.075513,-0.051256,-0.006795,-0.14332,-0.11559,-0.0025801,-0.26201,-0.14447,0.012434,-0.075399,-0.098615,0.11903,0.18869,-0.05993,0.056328,-0.037499,0.021654,-0.1093,-0.20202,0.041175,-0.013854,0.25218,0.10127,-0.0082454,-0.11741,-0.071605,0.031581,0.19471,0.063174,0.072629,0.1911,-0.074865,-0.018357,-0.063028,-0.19169,-0.10662,-0.061342,0.16086,0.065351,0.39654,0.1853,0.1966,-0.087347,0.077242,-0.24853,0.13239,-0.17002,0.034783,-0.035515,-0.094966,-0.22998,-0.13472,0.1116,0.19365,-0.14606,-0.032131,-0.11788,-0.013816,-0.24224,-0.098096,0.092643,-0.2165,0.098205,-0.091177,0.08332,-0.056705,-0.040893,-0.048301,0.25203,-0.001926,0.14094,-0.041926,0.095833,0.064578,-0.15015,0.25601,-0.31907,-0.10717,0.083503,0.05973,0.16545,-0.02592,0.082789,0.31065,-0.10266,0.18952,-0.077575,-0.10658,-0.033315,0.032021,0.2274,1,-0.11258,0.011319,-0.091442,-0.23509,-0.10084,-0.18844,-0.26174,-0.21958,0.063108,0.11124,0.24104,0.18741,0.11613,0.12114,-0.043092,0.19289,-0.046017,0.12133,0.049796,-0.3019,0.31354,-0.022947,0.078763,0.16425,-0.12002,0.021043,0.2113,-0.081825,-0.10431,0.14287
145,0.011908,-0.082827,-0.032682,-8.1629e-05,0.015676,-0.15786,0.038998,-0.018714,0.012535,-0.033395,-0.043503,-0.078193,-0.017958,-0.15729,-0.011893,-0.044336,-0.041185,0.0033816,-0.0030943,-0.11785,0.034505,-0.02251,-0.05659,-0.1049,0.016187,0.066129,-0.067521,-0.11533,-0.088068,-0.10482,-0.0084705,-0.1429,-0.071392,-0.012891,0.028316,-0.068373,-0.091345,-0.095572,0.074104,-0.085736,0.0030573,0.0062345,-0.00019168,-0.066792,0.048372,-0.03287,-0.16809,-0.11952,0.13385,-0.24907,0.24791,0.03312,-0.06837,-0.28476,-0.19719,-0.080573,0.032192,0.10624,-0.20426,-0.098202,-0.030321,0.042327,-0.071681,-0.0071416,-0.13319,-0.26267,-0.022445,-0.29059,-0.093898,0.018543,-0.2871,0.11458,-0.15205,0.12595,0.01379,-0.058913,0.15688,0.0089424,0.11022,-0.14913,-0.21941,-0.10427,-0.04497,-0.39087,0.16762,-0.082904,-0.011239,-0.050139,0.065372,-0.28043,-0.021113,-0.20335,0.11399,-0.023945,-0.13162,0.13552,0.067238,0.0013884,-0.12354,-0.22846,0.15273,0.078715,0.092539,0.13752,0.22243,-0.067985,0.30034,0.25424,-0.043964,-0.01865,0.29316,0.25282,-0.027714,-0.18538,0.1398,-0.11861,0.13797,0.23776,-0.091864,-0.29589,0.15148,-0.14903,0.072867,-0.089606,0.20091,0.17747,0.039187,-0.19112,-0.051169,-0.070055,-0.14606,-0.092163,0.057549,0.25946,0.20462,0.21814,0.040688,-0.15065,0.23497,-0.067203,0.028533,-0.2397,-0.16513,0.0075339,-0.11258,1,-0.07824,0.30838,-0.023797,0.033227,-0.087029,-0.13748,0.1829,-0.34066,-0.12489,-0.0068241,-0.094056,0.10006,0.11358,-0.37523,0.17504,-0.10039,-0.13673,0.0076015,0.092215,-0.18561,-0.094157,0.0972,0.22173,0.15533,0.0016772,0.0071982,0.10229,-0.39538,0.40758
146,0.080706,-0.015591,0.23708,0.20148,0.10445,0.080335,0.17759,0.17654,0.16153,0.20386,0.20512,0.22669,0.16011,0.13209,0.16616,0.2287,0.16363,0.25853,0.07891,0.21732,0.1005,0.18648,0.14594,0.12363,0.12544,0.27019,0.24233,0.16247,0.23128,0.12922,0.15533,0.089106,0.27465,0.072967,0.13183,0.18993,0.18804,0.14962,0.1547,0.087878,0.23669,0.0070289,0.1759,0.042068,0.13286,0.11136,0.11766,0.26365,0.076777,0.15114,-0.082395,0.091673,0.25986,-0.26437,0.013902,0.20935,0.13191,0.16513,0.031388,0.089503,-0.13834,0.017708,0.0080478,0.28305,-0.16442,0.056101,-0.1579,0.23411,-0.099532,0.15673,-0.092692,0.17496,0.37124,-0.24912,0.049028,-0.069124,0.14575,-0.12538,-0.052394,0.22554,-0.025118,0.18119,-0.09456,0.026032,-0.093173,0.15007,-0.040113,0.2252,0.027664,0.20662,0.043159,-0.19657,0.11357,-0.029564,0.016007,-0.15646,-0.15398,0.17949,0.065254,0.025983,-0.078182,0.097019,-0.18674,-0.10288,-0.029783,-0.14953,-0.044716,-0.098985,0.016573,0.15669,0.28494,-0.14543,0.13155,-0.25704,0.058927,-0.061813,-0.02611,-0.16168,-0.16663,0.071857,-0.075149,0.43676,-0.11689,-0.16239,0.29021,-0.20615,-0.12457,0.33489,0.013139,-0.045012,0.089646,-0.16818,0.1336,0.020915,-0.030078,-0.26288,0.078587,-0.11393,-0.14378,-0.16223,-0.022577,0.29839,-0.16481,-0.20058,0.011319,-0.07824,1,-0.13799,-0.023275,0.19132,0.1058,-0.064951,-0.24441,0.0033615,0.13227,0.19402,-0.0067978,-0.25124,-0.070765,0.078305,0.096507,0.22947,0.22084,0.0194,-0.183,0.23712,-0.023358,-0.11111,0.20645,-0.16536,0.1866,-0.1896,0.33485,-0.15775,0.14686
147,-0.093992,-0.24456,-0.18648,-0.2193,-0.19973,-0.18307,-0.078961,-0.078598,-0.14603,-0.26629,-0.16389,-0.22717,-0.11518,-0.11449,-0.03896,-0.19069,-0.18838,-0.14776,-0.25322,-0.16043,-0.22702,-0.073209,-0.20219,-0.18768,-0.1239,-0.11236,-0.079039,-0.18962,-0.093894,-0.30968,-0.098577,-0.21016,-0.030361,-0.17915,-0.05214,-0.085957,-0.14777,-0.17284,-0.14246,-0.07973,-0.14504,-0.095958,-0.0025842,-0.25351,0.061845,-0.050432,-0.098763,-0.11853,-0.15485,-0.2777,-0.079786,-0.12196,-0.12413,-0.13592,-0.031061,-0.14623,0.0308,-0.11239,-0.15272,-0.11081,-0.060241,-0.10699,-0.088303,-0.15428,0.13957,-0.28102,0.10621,-0.12336,-0.13704,0.079738,0.19785,0.30711,-0.095214,0.27133,-0.3801,0.1028,0.13372,0.017955,0.011405,-0.068006,-0.2273,-0.14744,-0.26498,-0.041638,-0.011954,-0.03252,-0.15909,0.15412,0.13394,-0.15622,0.061798,-0.0080211,-0.12557,-0.069752,-0.17174,0.028113,0.26153,0.0095933,-0.16139,0.0408,0.18552,0.20362,-0.025794,-0.1625,-0.15891,0.058937,0.16217,-0.03136,-0.2179,0.072518,0.036709,0.029147,-0.096172,0.3232,-0.15842,-0.080255,0.19633,-0.12322,0.0071056,0.15525,0.13569,-0.1729,0.28918,-0.12374,-0.081198,-0.13618,0.13657,-0.1209,-0.019631,-0.24893,0.31817,-0.20245,0.15219,0.096034,-0.079596,0.15405,-0.023988,0.01329,0.098009,-0.041455,0.058916,0.0079169,0.093784,0.31664,-0.091442,0.30838,-0.13799,1,-0.28501,0.113,-0.019518,-0.10165,0.12014,-0.12655,-0.26322,-0.028817,-0.12715,0.19686,-0.16117,-0.038397,0.079224,0.038703,-0.25627,-0.27207,0.19397,-0.15827,0.048949,-0.22839,-0.10567,-0.0047058,0.037907,-0.015005,-0.074402,-0.15138,-0.059959
148,-0.10576,-0.17815,-0.14255,-0.077291,-0.12457,-0.19492,-0.23899,-0.11435,-0.1353,-0.14933,-0.2698,-0.20847,-0.2662,-0.21419,-0.29851,-0.13756,-0.12192,-0.19711,-0.068275,-0.23829,-0.14486,-0.1091,-0.13065,-0.16903,-0.15779,-0.2469,-0.22667,-0.10763,-0.18406,-0.033173,-0.13166,-0.15107,-0.11948,-0.14263,-0.19118,-0.15948,-0.22181,-0.14205,-0.017432,-0.0599,-0.20424,-0.10413,-0.15302,0.0036819,-0.11477,-0.11463,-0.23193,-0.05483,0.037444,-0.14227,0.041617,-0.12089,-0.022757,-0.14082,-0.21727,-0.012892,-0.11004,0.028363,0.023191,-0.10342,0.066531,-0.022041,0.0013426,0.10815,0.001476,0.11423,-0.18408,-0.080183,-0.21921,-0.072482,-0.095448,-0.1391,-0.093485,-0.018987,0.030633,0.022994,-0.060841,0.06584,0.29984,0.035642,0.11334,0.010104,0.22508,-0.083221,0.027912,-0.10085,0.10054,0.10087,-0.21248,0.2952,0.076349,-0.098801,0.13527,-0.21117,0.097675,0.038225,0.0045223,-0.031438,-0.066311,0.19879,-0.058869,-0.15484,0.17014,-0.027442,0.23228,-0.032568,-0.0046386,-0.064383,-0.12106,-0.0087204,-0.095101,0.055343,0.21754,-0.21716,-0.075399,-0.093957,0.14627,0.012305,-0.039996,-0.16492,-0.032317,-0.11561,-0.074275,-0.13322,-0.27784,0.20351,0.06551,0.050813,0.12351,0.50995,0.031038,-0.036469,0.032023,-0.0014528,0.15883,-0.15143,-0.16987,0.064222,-0.12174,-0.0087952,0.05706,-0.10053,-0.12599,-0.16443,-0.23509,-0.023797,-0.023275,-0.28501,1,-0.19006,0.076372,0.27778,-0.024093,0.027288,0.033024,-0.18013,-0.14581,-0.16423,-0.17928,-0.093781,-0.23183,-0.21467,0.19706,-0.0090488,0.040831,0.0092225,-0.032767,0.10998,0.32739,0.028635,0.25382,0.01317,0.03075,-0.067292,-0.29854
149,0.079998,0.071131,0.17121,0.10702,-0.016714,0.24781,0.22999,0.15246,0.22893,0.16347,0.11649,0.1892,0.1954,0.083903,0.2099,0.15366,0.10908,0.19325,0.12032,0.25657,0.078728,0.21066,0.025809,0.10303,0.13249,0.18485,0.1581,0.1066,0.25027,-0.0040986,0.15073,0.093794,0.28884,0.16054,0.12827,0.21254,0.34524,0.25866,0.075203,0.18498,0.21738,0.16366,0.25131,0.094185,0.079069,0.2786,0.18521,0.28859,0.048169,0.13098,0.020127,0.21278,0.12229,-0.16002,0.06977,0.31385,0.20372,0.21642,0.11629,0.18644,0.10398,0.17367,0.15895,0.13825,0.21956,-0.080332,0.22269,0.062403,0.35616,0.47682,0.16527,0.059611,0.27436,0.10806,-0.14529,0.11451,0.29329,-0.15716,-0.10508,0.1492,-0.053725,-0.0050131,-0.20967,0.09594,-0.1072,-0.013365,0.11307,0.20933,0.30038,-0.04822,-0.31841,-0.22944,-0.178,-0.19535,-0.17563,0.24748,-0.08961,0.29125,-0.014597,0.18147,-0.19993,0.22963,0.02704,0.14942,0.024341,0.01612,-0.035,0.1592,-0.084902,-0.049974,-0.14845,-0.052388,-0.023861,-0.088911,-0.024672,-0.0053987,-0.26675,-0.14829,0.08897,-0.1433,0.13232,-0.15564,0.17833,0.016886,0.21181,-0.061238,-0.18879,-0.089211,-0.10374,-0.090269,0.063214,0.33986,-0.13951,0.061005,-0.051114,-0.038369,-0.093781,0.061598,0.025338,-0.15956,0.19217,0.16607,0.066404,-0.011623,-0.10084,0.033227,0.19132,0.113,-0.19006,1,0.24082,-0.11615,0.038494,0.00072508,-0.033418,0.18605,-0.21608,-0.1075,0.081155,0.13685,-0.07394,0.011809,0.16246,0.044701,0.22997,-0.18726,0.23504,-0.067357,0.045806,-0.11955,-0.064841,0.13546,0.12058,-0.20142,0.37755
150,0.12064,0.071394,0.13317,0.19026,0.15441,0.23443,0.097541,0.30128,0.20619,0.18545,0.12614,0.16737,0.27733,0.11554,0.15402,0.22081,0.1653,0.14842,0.11916,0.097091,-0.0012177,0.1448,0.11379,0.16085,0.25994,0.028666,0.089749,0.08,0.16598,0.26029,0.089428,0.13606,0.11957,0.23275,0.11292,0.18588,0.14545,0.14225,0.16406,0.13575,0.056479,0.21987,0.12406,0.12807,0.15667,0.25067,0.082478,0.38477,0.14019,0.24374,-0.066081,-0.096761,0.35706,0.12848,0.30064,0.4022,0.058608,0.095145,0.28775,-0.10676,0.063814,0.098554,0.089626,-0.019613,0.014275,0.12898,0.12596,-0.014748,0.041667,0.12101,0.13467,-0.01555,-0.0057681,0.21707,-0.12889,0.1548,0.44943,0.020615,0.28179,0.17179,-0.13698,0.0024137,0.15673,0.12207,-0.05793,0.1112,0.014571,0.18704,0.10294,0.17451,0.028949,0.12189,0.030679,-0.044056,-0.13655,0.29743,-0.085003,0.1335,0.04622,0.32006,0.039544,-0.099394,-0.14986,0.28878,0.052873,-0.05857,0.054774,0.12254,0.033538,0.25276,-0.12763,0.056303,-0.17849,0.069552,-0.071969,-0.082947,-0.10378,0.047234,0.24364,0.081564,-0.079631,-0.40056,0.3243,-0.16147,-0.0049406,-0.2894,0.010407,0.26637,0.015023,-0.042594,0.028549,0.28787,0.0081083,0.022702,0.07348,-0.12464,-0.19487,0.14234,-0.16154,-0.068053,0.076342,0.023258,0.088318,0.09799,-0.18844,-0.087029,0.1058,-0.019518,0.076372,0.24082,1,0.13429,-0.18834,-0.090193,-0.13904,0.22469,0.097427,0.037887,0.16572,0.046925,-0.17194,-0.17907,-0.092984,0.082982,0.030759,0.050816,0.19398,-0.14074,0.0031017,-0.19419,0.051321,-0.077374,-0.042414,0.24322,-0.085366
151,0.067673,0.15314,0.082538,0.15437,0.062525,0.039201,0.0083843,0.21872,0.092071,0.12306,0.060535,0.11709,0.036058,0.21669,0.17449,0.17457,0.081038,0.10051,0.14753,0.16776,0.14289,0.054297,0.12744,0.18257,0.27105,0.11295,0.17432,0.171,0.20603,0.27348,0.02042,0.20439,0.086919,0.20075,0.19478,0.22056,-0.030915,0.17092,0.18008,0.37265,0.14506,-0.027698,0.17988,0.017453,-0.02695,0.11602,0.24644,0.26178,0.055628,-0.11896,0.22826,0.12943,0.18954,0.12269,0.17632,-0.053824,-0.075097,0.0028279,0.15597,0.33889,0.44484,-0.09362,0.065637,-0.11246,-0.080594,0.066783,-0.070951,0.17253,0.13155,0.033491,0.25178,-0.015342,-0.081182,0.12018,0.14559,-0.14618,-0.076093,0.28545,0.35585,0.11592,0.21659,0.045693,0.15387,0.096549,0.26459,-0.014499,-0.057243,0.19623,-0.28601,0.17647,0.14405,0.11325,0.057056,-0.10295,-0.070189,0.046448,-0.12475,0.19807,0.022579,0.29008,0.23205,-0.013222,0.31198,0.25166,0.10238,-0.078659,0.040208,0.037558,0.071312,0.080183,-0.0015101,0.17893,-0.013317,0.071608,0.12731,0.010076,0.15019,0.020662,-0.0085882,0.11818,0.011814,0.0051181,0.036432,-0.030274,-0.4232,-0.027134,0.074128,0.13172,-0.31172,0.13517,-0.11079,0.14899,0.045551,0.0162,0.14094,-0.12558,-0.025166,0.20498,-0.24115,0.0088907,0.20272,-0.29733,-0.0018631,0.23288,-0.26174,-0.13748,-0.064951,-0.10165,0.27778,-0.11615,0.13429,1,0.15707,-0.11136,-0.10565,-0.014266,0.083758,0.093578,-0.23873,-0.20218,-0.050671,-0.11999,0.11374,-0.058653,0.23572,-0.14155,0.047606,-0.057553,-0.10064,-0.11386,-0.084925,0.21712,0.041743,0.12539,-0.15962
152,-0.05463,-0.035702,-0.10561,-0.071076,-0.16445,-0.057691,-0.081578,-0.14095,-0.046468,-0.064587,-0.16553,0.008442,-0.069308,-0.0083116,0.019791,0.078259,-0.12699,-0.14293,-0.092853,-0.052401,0.058049,0.016271,-0.17561,-0.11832,-0.09576,-0.045515,-0.10819,-0.085462,-0.19844,-0.18666,-0.19234,0.017211,-0.083163,-0.065377,0.015266,-0.12957,-0.021413,0.0612,-0.086183,-0.046138,-0.006335,-0.043372,-0.14292,-0.15266,-0.037339,0.014889,-0.086427,-0.093982,-0.034329,-0.14324,-0.03029,0.0052143,-0.25883,-0.099909,-0.028363,-0.13074,-0.10039,-0.053241,-0.16359,0.24465,0.26841,-0.017383,0.14401,-0.088183,0.096089,0.016557,0.048926,0.12168,-0.053662,-0.096057,0.16216,-0.20101,-0.014858,-0.22266,0.036639,-0.17324,0.023815,0.0053448,0.17585,0.11492,-0.0023849,0.1045,-0.081373,-0.41884,0.019314,-0.16687,-0.20652,-0.081105,-0.18003,-0.31422,0.031139,-0.090109,-0.20434,-0.2113,-0.29109,0.088139,-0.13867,0.078052,-0.0064858,-0.25083,-0.20138,-0.068804,0.18209,-0.066335,-0.018806,0.1068,-0.27938,-0.096832,-0.067953,-0.072551,-0.27763,0.0026885,0.17641,-0.12582,0.030754,-0.13588,-0.05024,0.010813,-0.12239,0.0609,-0.062332,-0.33946,-0.022009,-0.056614,-0.062956,-0.13806,0.053921,0.11516,-0.03112,-0.074476,-0.1668,-0.173,-0.0080382,0.058404,0.11747,0.0059282,-0.043136,0.15214,0.0012504,-0.30649,-0.23042,-0.25959,-0.12998,0.14204,-0.21958,0.1829,-0.24441,0.12014,-0.024093,0.038494,-0.18834,0.15707,1,0.14992,0.095571,-0.069095,-0.073875,0.077778,-0.35503,-0.095549,0.00060334,-0.10323,0.035635,-0.086361,0.074917,-0.10208,0.33284,0.077556,-0.22995,0.094872,-0.25379,0.15967,0.1393,0.058383,0.17957
153,-0.095281,-0.1638,-0.079029,-0.10267,-0.13055,-0.088677,-0.17383,-0.11649,-0.032456,-0.070108,-0.12338,-0.0096094,-0.11374,0.027949,-0.070095,0.035329,-0.057982,-0.12282,-0.22753,-0.079558,-0.10642,-0.010815,-0.1172,-0.15227,-0.17257,-0.14824,-0.12281,-0.037307,-0.19296,0.054105,-0.048497,-0.040066,-0.14576,-0.19726,-0.039481,-0.024471,0.048537,0.15423,-0.15827,-0.19226,-0.0072984,-0.14929,-0.21412,-0.27986,-0.12728,0.12036,-0.098061,0.074457,-0.18772,0.087272,-0.2722,-0.14207,-0.14446,-0.093718,0.01656,-0.032286,0.094262,-0.43728,0.098719,0.013002,0.098236,0.067676,-0.11691,-0.1436,0.18402,0.10429,-0.17501,0.11656,-0.002361,0.11635,0.1611,-0.059536,0.044697,-0.1765,-0.071002,0.21524,-0.1086,-0.21688,-0.12689,0.001591,-0.20831,0.22618,-0.26236,0.015664,0.070529,-0.0037636,0.013059,0.046786,-0.14457,0.24869,-0.18475,0.41017,-0.022558,0.0084162,0.15852,0.14014,0.22479,-0.13728,0.061733,0.061454,-0.098221,0.043391,0.093936,-0.16546,-0.051368,0.1826,-0.38618,-0.23011,0.064629,0.11316,-0.15195,-0.16453,0.15116,0.0029021,-0.16368,0.15878,-0.030578,0.12782,-0.070417,0.24664,-0.090345,0.01441,-0.19856,-0.0052935,-0.055427,-0.13314,0.080446,-0.020423,0.32498,0.0089088,-0.088341,-0.16086,-0.22316,-0.043956,-0.12835,0.047112,-0.011998,-0.13733,0.084131,-0.16414,-0.22082,-0.081227,-0.14369,-0.1242,0.063108,-0.34066,0.0033615,-0.12655,0.027288,0.00072508,-0.090193,-0.11136,0.14992,1,0.22024,-0.01423,0.10398,-0.20673,0.025798,0.26755,-0.1028,-0.013205,0.10454,0.044459,-0.031123,0.33047,0.078481,0.16424,-0.080124,0.04271,-0.02499,0.11857,-0.025056,0.050275,-0.10787
154,-0.048635,0.078669,0.10873,0.13165,-0.02988,-0.047849,0.056584,-0.10402,0.023138,0.17278,0.091543,-0.014678,0.11231,0.044576,-0.042939,0.11596,0.019633,0.13912,0.19708,-0.048404,0.068778,-0.01746,-0.072357,0.053943,-0.025946,0.0058785,0.067675,0.059581,-0.071501,-0.10242,-0.037352,0.06345,0.061953,-0.01598,-0.010525,0.052307,0.12005,-0.019114,0.0026329,0.034314,0.17841,0.19079,-0.040013,-0.023496,-0.11309,-0.029858,0.12256,0.14094,0.045988,0.19982,0.091752,-0.078942,-0.39134,-0.034653,-0.11045,0.072467,0.0009362,-0.050331,0.083467,0.11303,-0.063299,0.077384,0.1672,0.10096,-0.079751,0.26965,-0.01691,0.076611,-0.06173,0.12374,-0.24548,-0.21546,0.18468,-0.36733,0.053197,-0.18935,0.07338,0.13025,-0.17293,0.14544,0.11633,0.24224,-0.086313,0.19168,0.11861,-0.095604,0.1693,-0.011308,-0.25773,-0.01174,-0.070858,-0.13822,0.040765,-0.084347,-0.081828,-0.069839,-0.19346,0.17556,-0.22317,0.007308,-0.11505,-0.1007,0.021643,-0.063023,-0.045545,-0.057588,0.12167,-0.086544,-0.12741,-0.097312,-0.0011893,0.086697,-0.0048309,-0.11294,0.011092,-0.077533,0.16886,-0.16697,-0.1559,-0.032626,-0.089991,0.12876,-0.07443,0.13687,-0.0086508,0.010824,0.29826,0.083944,0.043537,-0.066593,0.043,-0.10687,0.097669,0.054108,-0.035439,-0.15914,0.042832,-0.12733,-0.016807,-0.060742,0.17421,-0.17237,-0.11788,0.12309,0.11124,-0.12489,0.13227,-0.26322,0.033024,-0.033418,-0.13904,-0.10565,0.095571,0.22024,1,0.30393,0.18798,-0.23025,0.027378,0.14455,-0.068259,-0.035205,0.30001,-0.17753,-0.12639,0.047835,0.05234,0.04883,0.014224,0.078693,-0.077891,0.18907,0.19511,-0.11718,-0.057738
155,-0.091563,0.096787,0.013641,0.076409,0.0047974,0.052875,0.10713,0.056209,-0.06919,0.11846,0.019339,0.034382,0.2185,0.093028,0.068961,0.16378,0.06477,0.10759,-0.012616,0.073712,-0.048654,0.13282,-0.014437,0.068139,0.11093,0.12684,0.14211,-0.030765,0.094781,0.04839,-0.051766,0.073687,0.064201,0.12495,0.042861,0.065096,0.014663,0.049581,-0.055663,0.049738,-0.051551,0.081979,0.035851,0.0040071,-0.032866,0.0069411,0.064306,0.1407,-0.067234,0.031683,0.062492,-0.13854,-0.050869,0.09207,-0.013922,0.17352,-0.23039,0.011581,0.1637,0.13143,-0.16135,-0.030414,0.0016294,-0.15411,-0.061247,0.24131,-0.071724,-0.021584,-0.026319,0.32862,0.20024,-0.02198,0.084438,-0.10172,0.15556,-0.19612,0.27017,0.3305,-0.056478,0.18651,0.23757,0.063161,-0.015894,0.0013544,-0.03115,0.084806,0.30442,-0.09581,-0.12111,-0.016479,0.14047,-0.049107,0.20351,-0.025741,-0.14834,0.13923,-0.042166,0.14635,0.0051891,-0.19641,0.091322,-0.031833,-0.10871,0.051172,-0.23717,0.025083,0.15173,0.099125,-0.0035492,-0.35353,-0.0042588,0.062774,-0.10466,0.037453,-0.0089282,0.13305,-0.014492,-0.2957,0.16832,-0.03441,0.20096,-0.097913,0.039149,-0.037356,0.19552,-0.124,-0.12397,0.24536,0.081566,-0.14125,-0.071216,0.026156,-0.10289,0.026922,-0.014864,-0.11281,-0.006387,0.0037667,-0.14601,-0.30397,-0.047485,-0.051137,0.1638,0.092995,0.24104,-0.0068241,0.19402,-0.028817,-0.18013,0.18605,0.22469,-0.014266,-0.069095,-0.01423,0.30393,1,0.19775,-0.22076,0.084693,-0.026102,-0.049064,-0.42602,-0.017529,-0.18207,0.044111,0.089888,0.10367,-0.25259,0.14486,0.13736,0.19259,0.074519,0.056388,-0.25042,-0.028774
156,-0.3146,-0.049076,-0.23554,-0.14774,-0.2229,-0.2121,-0.25635,-0.20622,-0.26789,-0.1935,-0.1896,-0.26202,-0.16247,-0.1127,-0.18256,-0.15322,-0.063208,-0.27727,-0.21326,-0.11951,-0.15652,-0.18873,-0.16324,-0.10395,-0.21607,-0.18611,-0.13503,-0.16553,-0.11926,-0.058728,-0.17293,-0.084011,-0.20671,-0.1101,-0.15168,-0.19829,-0.2677,-0.25468,-0.20123,-0.16678,-0.1668,-0.18825,-0.14161,-0.12473,-0.19039,-0.14356,-0.0061415,0.083719,-0.11843,-0.12325,-0.010413,-0.2043,-0.25813,-0.059159,-0.061098,-0.16861,-0.18113,-0.4503,-0.048431,0.10463,-0.10014,-0.14588,-0.30843,-0.18923,-0.26309,0.033633,-0.10501,-0.057593,-0.14242,0.045219,-0.10212,-0.090538,-0.27733,-0.28197,0.017975,0.024622,-0.060552,-0.13622,0.057995,0.24446,0.031173,-0.001728,-0.058656,0.11163,0.14026,0.05443,0.0067982,0.019839,-0.073854,-0.28534,-0.10725,0.31992,-0.11464,0.18081,0.12353,0.038708,-0.20743,-0.042117,-0.039899,0.034865,0.18009,-0.20806,-0.10672,-0.23832,0.031975,-0.21718,0.22751,0.17999,0.027821,0.37617,-0.01618,-0.19919,-0.18848,0.15005,-0.24485,-0.0014395,0.04421,0.063799,-0.065138,0.10277,0.018498,-0.18677,0.1212,-0.17441,-0.060339,0.063844,-0.22911,-0.10066,-0.19415,-0.20687,-0.039062,-0.13486,0.016869,0.25637,0.094687,0.1346,0.1165,-0.075461,-0.18062,0.13727,0.15022,-0.092934,0.11504,0.17732,0.18741,-0.094056,-0.0067978,-0.12715,-0.14581,-0.21608,0.097427,0.083758,-0.073875,0.10398,0.18798,0.19775,1,0.079458,0.075444,-0.071609,0.18045,-0.0044129,0.017717,0.033224,-0.18977,0.11316,-0.18381,-0.16432,0.07064,0.11883,-0.071707,-0.022161,0.17042,-0.11728,-0.10623
157,-0.056046,0.039943,-0.12175,-0.16408,0.0021674,-0.011196,-0.11495,-0.043195,-0.14877,-0.19737,-0.037567,0.0079624,-0.051816,-0.036123,0.090226,-0.22271,-0.12919,-0.13746,0.028958,0.033576,-0.075397,-0.1635,-0.05496,-0.031284,-0.0013119,-0.16559,-0.008716,-0.089377,-0.11523,-0.2393,-0.10539,0.010247,-0.207,0.069466,-0.029905,-0.035543,-0.13402,-0.12454,0.047457,-0.13281,-0.069001,-0.031226,-0.21258,-0.057522,-0.0035489,0.065341,-0.026708,-0.065512,-0.052487,-0.0024846,0.0081971,0.010628,0.28406,-0.0042202,0.20214,-0.12761,-0.057021,-0.17483,-0.12767,-0.16707,-0.020745,-0.141,-0.18761,-0.28651,0.0067083,-0.12872,0.26622,-0.17053,0.31599,0.047415,0.083334,0.11123,-0.068474,0.098043,0.15996,-0.11297,0.04843,-0.092194,0.033208,0.018717,0.033467,0.053521,0.013489,0.091806,-0.04928,-0.12734,-0.33162,0.1161,0.065854,-0.12855,0.26576,-0.072591,-0.20519,0.18677,-0.12718,-0.025859,-0.18801,-0.11817,0.0025273,-0.054072,0.048196,-0.14091,-0.047001,-0.059217,0.23516,0.20673,0.18552,-0.031481,-0.11479,0.16072,0.053478,-0.067734,0.21659,-0.080875,0.095253,-0.015549,-0.15764,0.15808,-0.15899,0.20664,0.20457,-0.088849,0.45758,-0.10373,-0.21206,0.0086478,0.009102,0.049013,-0.15613,-0.066382,-0.077574,0.080259,0.099393,0.041444,0.26371,0.29331,0.035354,0.18976,-0.020863,0.094788,-0.12626,-0.20309,0.076808,0.076081,0.11613,0.10006,-0.25124,0.19686,-0.16423,-0.1075,0.037887,0.093578,0.077778,-0.20673,-0.23025,-0.22076,0.079458,1,-0.072352,0.07159,0.2337,-0.18151,-0.11595,-0.13782,-0.21545,-0.0067703,-0.33481,0.062725,-0.25343,0.082558,0.05295,0.01288,0.1699,0.056398,-0.10532
