,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149,150,151,152,153,154,155,156,157,158,159,160,161,162,163,164,165,166,167,168,169,170,171,172,173,174,175,176,177,178,179,180,181,182,183,184
139,-0.20531,-0.15237,-0.04346,-0.086238,-0.13493,-0.19215,-0.0079822,-0.06673,0.00053092,-0.065543,0.01619,0.062545,0.039078,-0.084943,0.10101,0.071161,-0.13865,-0.21952,-0.11294,0.059833,0.073635,-0.022421,-0.0025614,-0.12897,-0.077605,-0.15284,0.041311,-0.057548,-0.053489,-0.017636,-0.056375,-0.19517,-0.020213,0.030009,-0.095243,-0.089226,-0.06598,-0.097734,0.012674,0.038397,-0.04937,-0.19097,-0.12346,-0.049391,-0.10501,-0.050982,-0.11361,0.020106,-0.042055,0.037703,0.14297,-0.0051644,-0.16919,0.073626,-0.072768,0.0084499,-0.073037,-0.19101,-0.08866,-0.076028,-0.13164,0.012178,-0.086396,-0.20847,-0.018241,-0.16245,-0.16653,-0.43411,-0.19815,0.016093,-0.21058,-0.10151,0.015565,-0.072025,0.085707,-0.1503,0.0088393,-0.2733,-0.014567,0.015064,-0.061249,-0.052484,0.2423,0.13616,0.050052,-0.1623,-0.11928,0.084666,-0.12023,0.080735,-0.1291,0.018302,-0.053139,0.3106,-0.13444,0.088921,-0.085714,0.099171,-0.078633,0.11765,0.0090091,0.04052,0.13067,0.079078,-0.11751,0.066969,-0.34357,-0.16631,-0.0015973,0.14932,0.080785,-0.050704,-0.22107,-0.055541,-0.10975,0.17738,0.06696,0.038421,0.17891,0.24084,0.13431,0.1023,0.079099,0.072641,-0.10786,-0.096859,-0.21413,0.11883,0.23649,-0.13843,-0.21846,-0.028662,0.0078458,0.11308,-0.081711,0.049165,-0.00091192,0.031185,-0.21613,1,-0.11751,-0.18766,-0.063138,0.20054,0.12338,-0.18343,-0.1644,-0.0387,0.037089,0.019824,-0.12888,-0.10419,0.2133,0.21375,0.017641,-0.098689,0.16336,-0.16902,0.037078,0.12025,0.089729,0.132,-0.11248,0.068154,0.26839,-0.0077464,-0.18767,0.039406,0.1414,-0.32218,-0.064584,0.076979,0.27883,0.16866,-0.011738,-0.0053254,-0.032535,0.44324,-0.036742,-0.044299,-0.1306,0.019307,-0.11383,0.11529,0.18388
140,-0.043315,-0.017444,-0.11743,-0.16613,-0.24659,-0.11639,-0.17016,-0.22884,-0.25832,-0.13005,-0.26457,-0.088854,-0.13004,-0.043075,-0.15156,-0.25546,-0.18385,-0.19504,-0.10716,-0.15919,-0.0037019,0.0091666,-0.080241,-0.094515,-0.092405,-0.18259,-0.018991,-0.092994,-0.11217,-0.1076,-0.050028,-0.16401,-0.067583,-0.20199,-0.21586,-0.24282,-0.11418,-0.10202,-0.2038,-0.068529,-0.11834,-0.29557,-0.14406,-0.13516,-0.056525,-0.091261,-0.20538,0.0047104,-0.20923,-0.16197,-0.26345,-0.21998,0.098753,-0.14197,-0.09693,-0.22294,-0.037382,-0.19779,-0.22694,0.11079,-0.041863,-0.013641,0.039935,0.019964,-0.24358,0.16994,0.032753,-0.038332,-0.0091769,-0.0173,0.14217,-0.28643,-0.24392,-0.027732,0.093505,-0.0016855,-0.10298,-0.14397,-0.11741,-0.060955,0.018867,-0.061932,-0.30126,-0.0092387,-0.12179,0.067595,0.032995,-0.21883,0.0052007,-0.57485,-0.073915,0.12288,-0.33137,-0.027037,0.036909,-0.040008,-0.01608,-0.12435,0.017904,-0.098639,-0.13302,0.20145,0.095731,-0.067289,-0.16465,-0.13895,0.023561,-0.20248,-0.34688,-0.19551,-0.34791,-0.068324,-0.060019,-0.084388,-0.17851,-0.30133,0.20097,0.022241,0.16615,-0.23013,-0.37656,-0.10288,0.00034468,-0.28309,-0.17771,-0.014038,0.14111,0.18788,-0.052787,0.078981,-0.19465,-0.12916,0.020223,0.19732,0.0099321,-0.0060697,0.20977,0.069533,-0.01627,-0.11751,1,0.019757,-0.25206,0.045915,-0.1575,0.24462,0.019167,-0.16594,-0.11292,-0.15601,-0.10545,-0.18971,0.0718,0.14257,0.12829,0.22374,-0.16662,-0.11124,-0.070779,-0.26113,-0.15482,0.056736,0.0026967,0.12044,-0.20743,0.0011884,-0.31146,0.29035,-0.19608,0.056056,0.10923,-0.017604,0.15681,0.14691,0.0071456,0.071243,0.12988,-0.17653,0.24202,-0.15393,0.011884,0.069216,0.03898,0.015931,-0.21066
141,-0.031261,0.034475,0.035005,-0.15615,0.03242,-0.043448,0.021382,0.017555,-0.10209,0.078705,-0.053609,0.010793,0.00075183,-0.061334,-0.021907,-0.063746,-0.029087,0.086607,0.015446,0.051583,-0.018085,-0.04374,0.022885,0.044977,-0.10257,0.0046471,-0.067809,0.024213,-0.19734,-5.9677e-05,-0.069216,0.081112,-0.087654,-0.12477,0.026063,0.021783,-0.19312,-0.045296,-0.21272,-0.0063627,-0.1132,0.037148,0.025984,-0.12289,0.026994,0.13062,0.03753,-0.13129,-0.043862,0.018192,-0.082064,-0.016784,-0.072269,-0.034623,0.19478,0.045528,-0.0077446,-0.28064,-0.13328,0.0030542,-0.13293,-0.083084,0.23577,-0.045703,-0.18303,0.12976,0.079976,0.33822,0.094698,-0.088374,0.096251,-0.25657,-0.018885,0.02019,-0.12477,0.32272,-0.24149,0.14425,0.15435,-0.044778,0.21663,-0.17652,0.013357,-0.038458,-0.059381,-0.031752,0.043957,0.088486,-0.066483,0.052723,-0.032333,0.16812,-0.044359,0.17902,0.19146,-0.29416,0.0042181,0.017268,-0.19857,-0.22421,0.2769,0.12901,0.0029515,0.35233,0.17382,-0.13325,-0.0099846,0.23378,-0.22121,-0.038934,0.047843,0.19258,-0.093748,-0.041009,0.072275,-0.0070451,-0.065105,0.19582,0.040133,-0.048326,-0.14134,0.26963,0.0040073,0.14233,0.049028,0.034212,0.05102,-0.1876,0.21598,-0.093342,-0.010814,-0.085524,0.0042979,-0.3163,-0.060575,-0.068957,-0.1477,0.092683,-0.085224,-0.18766,0.019757,1,0.062223,0.028476,-0.087731,-0.041355,0.00051587,0.14726,0.012472,-0.16862,-0.1087,0.13775,-0.092172,-0.063978,-0.16717,0.097685,0.206,0.03098,-0.14509,-0.010887,0.14394,0.19866,0.047977,-0.083345,-0.18767,-0.093898,0.1004,0.20998,0.023054,0.19094,-0.047188,-0.15141,0.20133,0.16629,0.10498,-0.0098232,-0.18509,-0.16474,-0.011053,0.12389,0.11332,0.029423,0.30754,-0.092802,-0.033095
142,0.012302,0.030375,0.064115,0.090194,0.19022,0.1117,0.052885,0.079577,0.028264,0.011089,0.10019,-0.010449,-0.042244,0.042774,0.11684,0.076403,0.09633,0.093075,0.049654,-0.0021705,0.062588,-0.0057027,0.083226,-0.030738,0.024975,0.15676,-0.021123,0.087603,0.034667,-0.11321,-0.041918,0.2166,-0.0022693,0.14598,0.083397,0.21036,0.025199,0.083419,-0.034163,0.034783,-0.093575,0.087432,0.01616,0.040782,0.012687,-0.0028306,0.19742,-0.05729,0.069174,-0.051499,0.08133,0.043597,-0.085261,0.042327,0.22106,0.24569,0.17028,0.25633,0.04743,0.11772,0.021728,0.073298,0.10422,-0.093896,0.018388,-0.041618,-0.013449,0.074974,-0.22363,-0.070909,0.021407,0.047883,-0.14852,-0.052843,-0.036172,-0.092144,0.092951,0.072785,0.058817,0.27799,-0.24362,-0.012813,0.023573,0.069292,0.13121,-0.12326,0.15064,-0.23639,0.11129,-0.01648,0.24005,0.058163,-0.008736,-0.15291,-0.057872,-0.12298,0.13683,0.17806,0.14624,0.037929,0.075201,0.033354,-0.2443,-0.050311,0.21446,0.099809,0.069069,0.25632,0.017922,0.17718,0.022048,-0.30359,0.10894,0.052464,-0.22975,0.22263,-0.059872,-0.13076,0.068236,0.074201,-0.10735,0.29752,-0.023136,0.15565,0.10444,0.19437,-0.18421,-0.066936,0.26772,-0.0024192,-0.039554,0.25757,0.086073,0.1508,-0.070806,-0.1717,0.14073,0.062091,-0.017403,-0.063138,-0.25206,0.062223,1,-0.12872,-0.09601,-0.10557,0.11503,-0.010529,0.28601,0.11777,0.31208,-0.14065,-0.21536,-0.17525,0.10505,-0.0063282,-0.23656,0.16498,-0.29603,-0.091237,0.3118,0.015835,-0.072014,0.012762,0.15693,-0.12453,0.10163,0.0037312,0.34114,0.094883,0.084596,0.1752,-0.11043,-0.27712,-0.23936,0.040387,-0.0065099,0.056398,-0.47942,0.015729,-0.04343,-0.14732,-0.083477,-0.031881,-0.16067
143,-0.054048,0.030257,-0.0088795,-0.029321,0.01186,0.023173,0.055611,0.04113,-0.020981,-0.031226,-0.088515,0.058155,0.059234,-0.092273,0.0051653,-0.017534,-0.044125,-0.0043517,-0.057294,0.026741,0.13739,0.023455,0.067223,-0.088751,0.0096173,-0.029507,-0.064501,-0.085793,0.010812,0.021116,-0.019947,-0.041939,0.07121,-0.0031995,0.059414,-0.089282,0.098857,0.072132,-0.018529,-0.12648,0.15262,-0.060896,0.082283,0.048618,-0.023422,0.032143,0.065502,-0.085789,-0.00079766,0.17831,0.064565,-0.11387,-0.096699,0.068026,-0.3528,0.19912,0.062395,-0.059193,0.063778,0.36232,-0.059211,0.12403,-0.15114,-0.1294,-0.010195,-0.0041092,0.029719,-0.043845,-0.1027,0.11674,0.042215,-0.18778,0.12661,0.24368,0.19033,-0.15535,0.15878,-0.12336,-0.45209,-0.2001,0.1021,-0.1155,-0.043299,0.21502,-0.3357,0.1624,0.14561,0.15201,0.2194,-0.051732,0.096997,0.035695,-0.1657,0.23388,-0.15798,0.26206,-0.036265,0.1243,-0.010988,0.021545,-0.18732,0.15636,0.29282,0.074744,0.24447,0.34292,-0.24092,0.20005,-0.22255,0.24907,-0.226,0.01187,-0.0567,0.048457,0.13026,-0.12637,0.022558,0.27002,-0.080014,0.11351,0.17545,-0.10108,0.13404,-0.14071,0.25624,-0.045382,0.0063916,-0.068068,0.16509,0.27567,0.050631,-0.1921,0.15992,0.072527,-0.24833,-0.12314,0.26521,-0.22047,0.037522,0.20054,0.045915,0.028476,-0.12872,1,0.17352,-0.051501,-0.06985,0.10733,0.12663,0.21278,0.041242,-0.19893,-0.13023,-0.088794,0.087752,0.20536,-0.090947,-0.16733,0.21934,-0.0048925,-0.311,0.0074128,0.029106,-0.11333,-0.25775,-0.054015,0.070487,-0.043835,-0.035843,-0.13971,0.050731,-0.28543,-0.031807,0.067857,0.096476,0.025287,-0.17447,0.36501,0.080668,0.063484,-0.081524,0.043376,0.12282,-0.25895,0.22354
144,0.10998,0.13208,0.079976,0.14338,-0.0388,0.19593,0.099906,0.13849,0.13577,0.069035,0.062585,-0.0025096,0.19134,0.14795,0.17938,0.10936,0.034577,0.15303,0.050163,0.10241,0.02891,0.085498,0.20609,0.13055,0.23884,0.081657,0.081978,-0.0050679,0.049094,0.19567,-0.0031337,0.034967,0.040558,0.066341,0.17474,0.21679,0.050775,0.062208,0.17142,0.070885,0.21117,-0.0081864,0.030347,0.023488,0.0036267,0.02546,0.068808,0.23917,0.1893,-0.028402,-0.00054442,0.20854,-0.11258,0.084444,-0.014397,0.20956,0.097326,0.14789,0.15478,0.025771,0.051792,-0.21775,-0.24474,0.051643,0.0075553,0.44585,0.17813,-0.12641,-0.25704,0.0293,0.20777,-0.23044,0.07306,-0.12875,0.14625,-0.064595,-0.11525,-0.26878,-0.14497,-0.042564,0.19951,-0.026404,0.35735,0.015173,0.064382,-0.203,-0.11533,0.092653,0.19828,0.064549,0.034662,-0.003942,0.15635,0.072615,-0.033179,-0.36159,-0.17332,0.097563,0.12849,-0.066922,-0.22376,-0.11398,-0.0098955,-0.16735,0.33751,0.0031106,-0.1388,0.11319,0.19591,0.049672,-0.0082194,-0.046586,-0.00050043,0.17436,0.13466,0.12014,0.016559,-0.012051,-0.17246,0.35062,0.20459,-0.22063,-0.14707,0.15879,-0.097734,0.080696,-0.011783,-0.031909,-0.0090397,0.13796,0.015575,-0.33065,-0.12845,-0.17807,0.091143,0.18904,0.073931,-0.25054,-0.16124,0.12338,-0.1575,-0.087731,-0.09601,0.17352,1,-0.10369,-0.010492,0.17817,0.085392,-0.0055524,0.037787,0.14743,0.023377,-0.16832,-0.073756,0.21056,0.24739,-0.24315,0.40626,0.14769,-0.17755,0.08986,0.11387,-0.015478,-0.066011,-0.085295,0.13713,0.14567,0.49817,-0.29432,0.1779,-0.043092,-0.030036,0.07926,-0.048321,-0.02154,-0.2554,0.12483,0.037912,-0.19036,0.016345,-0.15701,-0.075531,-0.10654,0.28745
145,-0.19404,-0.033812,-0.13841,-0.27698,-0.23076,-0.16741,-0.1825,-0.39241,-0.20674,-0.17957,-0.14329,-0.20421,-0.071685,-0.10903,-0.19147,-0.30783,-0.15937,-0.13533,-0.22034,-0.10184,-0.17866,-0.040622,-0.23501,-0.10981,-0.20389,-0.17478,-0.24356,-0.19552,-0.083768,-0.13381,-0.24732,-0.27135,-0.17163,-0.25536,-0.21967,-0.15106,-0.23172,-0.36635,-0.19451,-0.20726,-0.19881,-0.14441,-0.2138,-0.052067,-0.19043,-0.15065,-0.15797,-0.19988,-0.20894,-0.40795,-0.25655,-0.16318,-0.13205,-0.24824,-0.001722,0.025119,-0.10944,-0.10185,-0.16189,-0.11232,-0.080186,-0.26343,-0.14629,-0.0394,-0.24813,0.0030757,-0.10689,0.038093,-0.060394,-0.28377,0.036306,-0.27165,-0.11685,-0.15155,-0.15413,0.043076,0.099839,0.12707,-0.14936,0.068507,0.089809,0.065943,-0.097573,-0.21216,-0.12299,0.034962,0.10142,-0.13911,0.1158,-0.031741,-0.031778,0.14311,0.14207,-0.20445,0.21479,0.045112,-0.16071,-0.1948,-0.042104,-0.013579,0.013547,-0.32046,-0.21032,-0.12007,0.0069274,-0.16584,0.058362,-0.20345,0.122,0.0017512,-0.15881,-0.24917,-0.040576,0.13422,-0.16198,0.0059326,0.38569,-0.073632,-0.072885,-0.035357,-0.13501,-0.033133,-0.093876,0.14902,0.26942,-0.10556,0.039194,0.15922,-0.078494,0.066682,-0.15223,0.078368,0.014702,-0.08733,-0.14378,0.22963,-0.21723,-0.037557,0.37858,-0.18343,0.24462,-0.041355,-0.10557,-0.051501,-0.10369,1,-0.031532,0.081341,-0.19087,-0.048185,0.14833,0.011076,-0.020301,0.13383,-0.12744,-0.19481,-0.1639,-0.06307,0.026262,0.14114,0.0016495,-0.1374,-0.10834,-0.018129,-0.16531,0.10261,-0.29634,0.019541,-0.19351,-0.18674,-0.30159,0.054756,0.076548,0.036752,0.054348,0.092507,0.19209,-0.24318,0.13888,0.0064888,0.084586,-0.08656,0.11169,-0.19204,0.068345
146,0.04788,0.03629,0.068545,0.088072,0.010859,-0.056434,-0.026291,0.10146,0.011183,-0.018551,-0.020732,-0.010494,0.024771,0.068666,0.1247,0.084098,0.058637,-0.013752,-0.081573,-0.027382,-0.010959,0.024648,0.040812,-0.096142,0.00017465,-0.084674,-0.053337,0.10602,0.10971,0.015094,0.11585,0.00036858,-0.021847,-0.047694,-0.089722,-0.020402,0.054506,0.14271,-0.071879,0.0041768,0.10005,0.098748,-0.17013,-0.023736,0.10054,-0.043534,-0.009495,0.0088661,0.073739,0.0018518,-0.28598,0.010738,-0.10711,-0.019627,-0.21735,0.11119,0.038042,0.15506,0.15974,0.028163,0.0035561,-0.080797,0.16225,0.00066902,-0.11587,0.23706,-0.094101,-0.1076,-0.1796,0.21376,0.13734,-0.19517,-0.0096409,0.10545,0.076302,-0.036809,0.12048,0.15607,-0.0072752,0.29862,-0.1117,0.15576,-0.062269,-0.15238,0.070181,-0.10169,-0.16715,-0.099431,0.091301,0.003634,0.22533,-0.27918,-0.26545,-0.22307,0.14966,-0.086941,0.36234,0.014441,0.1428,0.025,-0.036874,0.20529,-0.14721,0.19991,0.077656,0.32662,0.27219,0.25494,0.13325,-0.26467,0.1016,-0.26201,-0.11341,0.095702,-0.038336,-0.22033,-0.19502,-0.013683,-0.15747,-0.10904,0.32619,-0.067148,0.10487,0.2291,0.061826,0.099966,-0.021385,0.13385,-0.17005,0.0062958,-0.23794,0.10229,-0.045191,0.050067,0.19285,-0.034046,0.10467,-0.05545,0.27024,-0.1644,0.019167,0.00051587,0.11503,-0.06985,-0.010492,-0.031532,1,-0.13393,0.050661,-0.020775,0.14534,0.37783,-0.22181,-0.11194,0.27542,0.19,-0.002728,0.098516,0.17268,0.013329,0.19623,0.14054,-0.061363,0.042031,-0.14098,0.23386,-0.032355,-0.085951,0.05216,0.073305,-0.027085,0.20129,-0.13949,-0.14648,-0.070811,-0.016276,-0.19178,-0.17738,0.061089,0.17307,-0.14605,-0.16684,-0.037201,0.006395,-0.15163
147,0.25075,0.35702,0.35115,0.15303,0.29444,0.38335,0.35334,0.37967,0.39289,0.30073,0.3962,0.3116,0.31797,0.28103,0.27366,0.16443,0.33173,0.29743,0.28124,0.25062,0.18203,0.30913,0.37682,0.17954,0.33135,0.3797,0.31974,0.20451,0.23165,0.29809,0.23025,0.46736,0.25731,0.26822,0.38933,0.32651,0.25747,0.19307,0.2243,0.36912,0.22727,0.2988,0.39735,0.34053,0.33153,0.24936,0.35683,0.25743,0.35677,0.2047,0.25875,0.31457,0.0083286,0.44093,0.38732,0.25683,0.34681,0.23923,0.26078,0.22214,0.277,0.33786,-0.025464,0.079365,0.35181,0.16618,0.32464,0.17199,0.071226,0.13129,0.094577,0.10819,0.36098,0.31564,0.18695,0.1505,0.029983,0.081931,0.095962,-0.030153,0.16173,0.011537,0.4336,0.15652,-0.056606,0.18443,0.25943,0.08908,0.036772,0.060835,0.34173,-0.089102,0.13911,0.19922,0.082668,-0.12699,-0.04335,-0.017212,0.15602,0.28174,0.032894,0.12166,0.17924,-0.024412,0.11081,0.021367,0.18656,0.18225,-0.030152,0.16517,0.13213,0.31291,-0.14159,0.10749,-0.012392,0.02104,-5.883e-05,0.050175,0.12817,0.067693,0.073879,0.10294,-0.078092,0.13434,0.049103,0.23532,-0.060799,0.1229,0.0088752,0.10991,0.016175,0.16451,-0.016242,-0.12816,-0.17801,0.12516,-0.20959,-0.25796,-0.31716,-0.0387,-0.16594,0.14726,-0.010529,0.10733,0.17817,0.081341,-0.13393,1,0.24116,0.17587,0.07255,-0.071411,0.00633,-0.16693,-0.28817,0.03042,0.0077118,-0.1337,-0.026149,0.10777,0.041265,0.011159,0.022976,-0.090333,-0.19122,0.036076,0.34488,-0.0066252,-0.020708,-0.2292,-0.21438,-0.062121,0.019917,-0.12034,-0.00010226,0.085681,-0.31136,-0.067381,0.047888,0.24924,-0.12847,-0.064673,0.059736,-0.22911,-0.030003
148,-0.00039491,0.15266,0.12673,0.095462,0.13789,0.050908,0.082798,0.14023,0.10631,0.12616,0.10368,0.25128,0.027292,0.083747,0.087264,0.089666,0.055946,0.11557,0.066207,0.074728,0.13591,0.10182,0.15911,-0.028264,0.16306,0.057066,0.097917,0.051952,0.16165,-0.051459,0.11981,0.23841,0.11551,0.17117,0.0094658,0.19181,0.0097647,0.13483,0.031823,0.058282,0.0042708,0.12607,0.1469,0.061258,0.041613,0.10137,0.19974,0.12418,0.16079,0.12783,0.19293,0.15481,-0.18641,0.12084,0.12672,0.083385,0.030047,0.032837,0.084006,0.076138,0.3087,0.40033,0.09618,-0.44443,0.075897,-0.035551,0.084026,0.15787,-0.22294,0.044303,0.048246,0.047288,0.10706,0.032307,0.0022997,-0.10865,0.0078901,0.037995,-0.0075273,0.058743,-0.15772,0.064996,0.17617,0.23366,-0.030202,-0.1185,-0.12644,0.084263,-0.023717,-0.10764,-0.005052,-0.15408,-0.19723,0.26729,-0.286,-0.020138,0.26966,-0.013597,0.093607,0.16846,0.11735,-0.019348,-0.073139,-0.26546,0.10485,0.046522,-0.11361,0.021167,-0.0069854,0.16805,0.12875,0.12104,0.31299,0.26236,0.079285,0.023075,-0.1065,0.17129,0.24456,-0.067856,-0.095851,0.11055,-0.26329,0.010921,0.1959,0.16272,-0.15935,0.020992,0.21806,0.079146,0.17085,0.060694,0.28684,0.11071,-0.07618,-0.10548,0.14282,-0.096966,-0.17446,0.037089,-0.11292,0.012472,0.28601,0.12663,0.085392,-0.19087,0.050661,0.24116,1,0.073191,-0.0502,0.1172,-0.10332,-0.065644,-0.075385,0.010465,0.0098636,0.0093421,-0.045711,-0.10383,-0.039268,0.099478,-0.092979,-0.11838,-0.17652,0.076632,0.37405,0.22624,0.1565,0.016586,-0.0012979,-0.080658,0.057152,-0.30721,-0.22528,-0.21646,-0.0070793,0.027979,-0.071446,0.089585,-0.15826,0.0062868,-0.003463,0.016916,-0.11389
149,0.19873,0.23414,0.12643,0.18329,0.22662,0.17294,0.26345,0.12163,0.19469,0.12628,0.14402,0.1336,0.22833,0.1451,0.15947,0.17515,0.21157,0.13178,0.17927,0.13645,0.16684,0.1613,0.21429,0.1446,0.16639,0.24853,0.045647,0.10729,0.21812,0.075052,0.26043,0.22323,0.27579,0.2106,0.26715,0.15738,0.27857,0.08185,-0.013015,0.1432,0.12738,0.2859,0.22277,0.30688,0.16094,0.054813,0.12192,0.074268,0.24055,0.23843,0.16651,0.10468,0.19671,0.15529,0.06698,0.090038,0.059208,0.031393,0.19969,0.29774,-0.073674,0.10518,-0.036143,0.11943,0.33342,0.05566,0.14481,-0.23546,-0.094777,0.044003,-0.1942,0.017142,0.11631,0.10578,0.17693,0.070826,-0.11096,0.12106,-0.2372,-0.039751,-0.29559,0.025158,-0.046575,0.092529,-0.15044,0.31325,-0.091339,-0.096359,0.04651,-0.12806,0.2611,0.12933,-0.1779,0.068055,-0.24855,0.27741,-0.20961,0.31713,0.19266,0.34353,-0.22008,-0.26661,0.079463,0.13394,-0.22838,0.079976,0.041353,0.030359,-0.016946,-0.12249,-0.060781,-0.084596,-0.10706,-0.04638,-0.15931,-0.048696,0.15713,-0.068451,-0.039162,0.17162,0.4175,-0.097198,0.24826,-0.0026952,-0.10674,0.069571,0.18236,0.051088,0.026194,-0.11875,0.027287,0.023819,-0.012113,-0.19159,0.057642,-0.10692,-0.082609,0.021672,-0.22896,0.019824,-0.15601,-0.16862,0.11777,0.21278,-0.0055524,-0.048185,-0.020775,0.17587,0.073191,1,0.077904,-0.15268,0.093705,-0.17275,0.16027,0.15069,-0.013835,0.21156,-0.12822,0.19245,-0.060192,-0.099674,-0.10206,-0.12372,0.11932,0.062788,0.040211,-0.13625,-0.023807,-0.048618,0.073794,0.17335,-0.11323,-0.069318,-0.0077,-0.15347,-0.011034,-0.00081214,-0.079495,0.025417,0.029709,-0.27275,-0.19369,0.036342,0.0017751
150,0.33449,0.26526,0.10872,0.27273,0.16995,0.15407,0.20722,0.23495,0.18186,0.088064,0.21915,0.18747,0.20596,0.25712,0.19155,0.20165,0.21298,0.24039,0.12899,0.093793,0.22772,0.11276,0.17341,0.16377,0.29399,0.25403,0.03184,0.24701,0.23126,0.28921,0.037214,0.24449,0.16067,0.30891,0.047703,0.21047,0.26876,0.11096,0.13079,0.14281,0.12358,0.11331,0.12653,0.37266,0.076988,0.076121,0.18281,0.12771,0.2746,0.30965,0.080399,0.27352,0.17321,0.11049,0.28993,0.22374,0.25997,0.45701,0.12283,0.21341,0.17596,-0.06848,0.1465,0.09123,-0.085594,0.15707,-0.04003,0.19554,-0.21882,0.36473,0.020151,0.053453,-0.0087692,0.060511,-0.055354,0.04975,0.21545,0.1118,0.10488,0.19857,-0.10179,0.17535,-0.20923,-0.14245,0.16986,-0.31417,-0.12858,0.050622,0.023153,0.0083961,0.41026,0.087102,0.2586,-0.1066,0.11544,0.18653,-0.20198,0.079493,0.24711,-0.035167,-0.13228,0.14371,-0.12011,-0.21478,0.028633,0.18708,0.24762,0.17675,0.19968,0.052248,0.030782,-0.2809,-0.10515,-0.015474,0.0085254,-0.062371,0.16438,-0.061375,0.074595,-0.19975,0.073843,0.1924,0.17754,-0.14358,0.081604,0.0089643,0.29192,0.17871,-0.17678,0.11691,0.035786,-0.17826,-0.079477,0.25351,-0.071047,0.12767,-0.17948,0.14072,0.063136,-0.12888,-0.10545,-0.1087,0.31208,0.041242,0.037787,0.14833,0.14534,0.07255,-0.0502,0.077904,1,-0.044545,-0.20494,-0.12072,0.10551,0.026686,-0.072597,0.10447,0.0089407,0.02829,0.21267,-0.23197,-0.01684,-0.30061,0.24925,-0.012879,-0.09929,-0.1576,0.29062,0.10418,-0.052308,0.078282,0.16057,0.045842,-0.35691,-0.029004,-0.22076,-0.0022246,0.022152,0.075485,0.015688,-0.15499,0.23968,-0.18875,-0.1932
151,-0.1333,-0.063099,-0.019775,-0.0051925,-0.10832,-0.07539,-0.13934,-0.031986,-0.027994,0.027631,-0.023227,-0.039801,-0.1435,-0.018381,-0.08909,0.029189,-0.041157,-0.012973,-0.10872,0.0090819,-0.25428,-0.070897,-0.034104,-0.12076,-0.011441,-0.2188,0.061069,0.022305,-0.025891,-0.069124,-0.11705,-0.054433,-0.23279,-0.020938,-0.025109,-0.14862,-0.14155,-0.10393,0.013546,0.036447,0.05243,0.090222,-0.10698,-0.16999,-0.1033,-0.1998,-0.055483,0.031832,-0.012087,-0.10539,-0.18471,0.12179,-0.13518,-0.049463,0.0030449,-0.072422,-0.037246,0.057491,0.14574,-0.10038,0.099042,-0.079759,0.17991,-0.063319,-0.21005,0.22905,-0.11675,0.055943,0.01701,-0.075496,-0.0044805,-0.34542,-0.079136,0.12261,-0.21538,0.024065,-0.088258,0.25049,-0.10737,0.079447,0.1057,0.12881,-0.055237,-0.12121,0.024695,0.061745,-0.2089,0.053799,-0.054304,0.094026,0.093048,-0.20774,0.014498,-0.12203,0.15676,-0.27808,0.18036,-0.042952,0.020685,0.13443,0.36968,-0.33172,0.13803,0.13655,-0.1779,0.028201,0.13585,-0.025268,0.14583,-0.078766,0.24188,0.0046514,0.01708,0.14954,0.098109,-0.074919,-0.14412,-0.22085,-0.10863,-0.15177,0.25807,-0.07139,-0.13372,0.068988,0.38155,0.0014499,0.094289,-0.35835,-0.092464,-0.16661,0.18604,-0.065584,0.13591,0.10751,-0.17286,-0.074483,-0.12241,0.14313,0.14673,-0.10419,-0.18971,0.13775,-0.14065,-0.19893,0.14743,0.011076,0.37783,-0.071411,0.1172,-0.15268,-0.044545,1,0.024275,0.023755,0.071484,-0.024299,0.41,0.12275,0.23123,0.12927,0.12695,-0.010643,0.0005562,-0.26125,-0.054609,0.33971,0.11524,0.044755,0.083102,0.12423,-0.20042,0.0063893,0.032357,0.039147,-0.23066,0.070319,-0.055509,-0.042945,0.0031788,0.002027,0.0098527,-0.31553,0.17532,0.14477,0.047337
