,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149,150,151,152,153,154,155,156,157,158,159,160,161,162,163,164,165,166,167,168,169,170,171,172,173,174,175,176,177
147,-0.01054,-0.14439,0.0040033,-0.032017,-0.14448,-0.088628,-0.10628,-0.13446,-0.012851,-0.27557,0.007818,-0.0072686,-0.023382,-0.13021,-0.11311,-0.11293,-0.023968,-0.024075,-0.10615,-0.093114,-0.10604,-0.022744,-0.025726,-0.097203,-0.042566,-0.020233,-0.13793,0.028518,-0.00099288,-0.16644,-0.077321,-0.083717,-0.11775,-0.073653,-0.0086533,-0.013263,0.063394,-0.2137,0.042755,-0.21711,-0.11868,-0.21748,-0.24569,-0.064326,-0.032966,0.097739,-0.14277,-0.0935,-0.14684,0.017301,-0.19958,0.0071107,-0.17789,0.023614,-0.14995,-0.054994,0.048508,-0.01229,-0.11663,-0.039094,-0.09479,0.0051439,-0.070417,-0.10198,-0.19665,-0.057583,-0.14186,0.13486,-0.25114,-0.40066,0.019279,-0.026449,0.40445,0.025131,0.18515,-0.14764,0.24551,0.12219,-0.18621,-0.15269,-0.12602,-0.17708,-0.031903,-0.020425,-0.14061,0.0047726,-0.042768,-0.06733,-0.11176,0.13873,-0.47114,-0.028096,0.21781,-0.090685,0.073537,0.21273,-0.2921,-0.039215,0.00032593,0.042717,-0.058663,-0.021897,-0.097828,0.010137,0.021955,-0.013288,0.021648,-0.068099,0.22364,0.035559,0.11603,-0.062452,0.012264,0.053266,-0.01089,-0.090818,0.15692,0.0045164,-0.22609,-0.033476,-0.26989,-0.23367,-0.217,0.18775,0.25775,0.26649,-0.11505,-0.050928,-0.13627,-0.050136,-0.37507,0.03976,0.035547,-0.018601,0.19576,0.035913,0.080978,-0.064462,-0.060785,0.029751,-0.039603,0.40647,-0.28309,-0.1194,-0.20688,0.19111,0.088752,1,-0.11908,0.0075261,-0.063276,-0.18903,0.0020114,-0.12042,-0.065124,-0.052837,-0.02816,0.17549,-0.05567,0.30354,-0.029228,0.043847,-0.12597,0.25138,0.077823,-0.11703,-0.031478,-0.24504,-0.14376,0.17487,0.11045,0.0029324,0.016811,-0.31283,0.077916,0.23626,0.26761,-0.082222
148,-0.27451,-0.19476,-0.23558,-0.208,-0.23264,-0.1622,-0.36478,-0.3703,-0.21146,-0.2234,-0.19264,-0.28126,-0.32501,-0.17238,-0.16128,-0.29115,-0.23542,-0.36647,-0.090548,-0.34881,-0.26436,-0.21586,-0.33911,-0.24612,-0.2691,-0.3288,-0.1929,-0.2809,-0.23388,-0.34621,-0.18666,-0.2791,-0.34388,-0.28599,-0.26296,-0.1737,-0.25815,-0.2428,-0.22939,-0.30074,-0.21804,-0.23524,-0.30914,-0.26692,-0.089458,-0.2045,-0.40165,-0.21001,-0.14546,-0.22315,-0.28968,-0.35276,-0.026388,-0.29492,-0.095302,-0.32714,0.029992,-0.29909,-0.2454,-0.34036,-0.10834,-0.37663,0.18834,-0.21887,-0.17738,-0.07469,-0.14709,-0.17632,-0.17906,0.18452,-0.011071,-0.051617,-0.18903,-0.23861,0.063581,0.019013,-0.17496,0.089085,-0.083483,-0.023493,-0.06192,-0.037094,-0.25329,-0.29027,0.047052,0.050845,-0.23363,-0.19283,0.090196,0.050204,-0.1514,-0.094717,-0.19013,-0.11168,0.27142,-0.037871,0.089793,-0.058727,-0.011532,0.3171,-0.21239,0.073465,0.047326,-0.21881,0.15142,0.074455,0.11411,0.098211,-0.10398,-0.43394,0.02065,-0.28897,0.050357,-0.10206,-0.038424,0.069422,-0.23567,-0.14081,0.07541,-0.25112,0.0098306,0.099861,-0.07868,-0.12717,-0.13837,-0.01277,0.075848,0.16726,0.029515,-0.050157,0.10265,0.085399,-0.00062568,0.046763,0.046907,0.21212,0.19518,0.23502,0.12074,0.022813,0.086482,-0.34351,-0.04501,0.20845,0.15982,-0.24493,-0.10795,-0.11908,1,0.2135,0.17726,-0.17276,0.064846,-0.19421,-0.049674,-0.16716,0.16854,0.24722,0.14798,-0.32627,-0.069043,-0.10469,0.075766,-0.23411,0.11246,-0.24931,-0.0081497,0.14249,0.10814,0.076339,0.057812,-0.25602,-0.14774,-0.10106,0.18995,0.023069,-0.28249,0.073662
149,0.19145,0.10943,0.21161,0.19795,0.11545,0.17995,0.13083,0.16394,0.29858,0.029022,0.2513,0.2697,0.077685,0.17424,0.10678,0.05363,0.1644,0.06604,0.11885,0.029076,0.21544,0.14879,0.097037,0.10469,0.15318,0.0092112,0.12462,0.072534,0.22319,0.0316,0.16633,0.23057,0.30322,0.20597,0.10898,0.17424,0.083835,0.13448,0.11227,0.11948,0.31291,0.099567,-0.075526,0.067134,-0.015192,0.19912,-0.068562,0.21115,0.11796,0.25061,0.12042,-0.0055255,0.14101,0.0098934,0.11807,0.072178,0.16804,-0.005864,0.34903,0.45735,0.042584,0.16557,0.15941,-0.1133,0.011078,-0.19586,0.050867,0.046501,0.16965,-0.26953,0.21382,0.049245,-0.071145,-0.042144,-0.10477,0.11156,0.072344,-0.028102,0.14907,0.08006,-0.29191,0.043332,0.050165,0.014929,0.13003,0.1653,-0.050931,0.0070997,0.16394,0.1576,0.12093,0.21102,-0.11986,-0.21413,0.13948,0.096887,0.22622,-0.28579,-0.10249,0.12368,0.11801,-0.22167,0.22308,0.036727,0.073611,0.079653,0.12484,-0.13253,-0.048261,-0.045735,-0.11179,0.17113,-0.24717,-0.059596,-0.1488,0.26,-0.3031,-0.097183,0.031027,-0.22252,-0.12347,-0.0192,-0.16374,0.15872,0.053522,0.093039,-0.0045296,0.15694,0.19135,-0.095001,-0.10673,-0.16794,0.031764,0.1316,-0.17003,-0.025919,-0.19988,0.091322,0.28572,-0.019567,0.068662,0.074304,0.11803,0.15669,0.04653,0.036783,0.0033322,0.0075261,0.2135,1,0.25266,-0.22816,-0.0093553,-0.1643,-0.17015,0.04222,0.032589,0.040042,0.15083,-0.045143,-0.057576,0.19258,-0.049146,0.062911,0.13745,0.055464,0.12372,-0.086548,-0.28859,0.0095679,0.076861,-0.15298,-0.17776,-0.16284,0.13901,0.12325,-0.38232,0.18089
150,-0.064663,-0.054876,-0.12626,-0.04912,-0.034628,-0.008455,-0.174,-0.20578,-0.095683,-0.18739,-0.12896,0.022643,-0.23906,-0.044618,-0.10442,-0.13845,-0.13142,-0.15352,-0.29577,-0.13848,-0.049343,-0.054455,-0.17342,-0.19866,-0.18139,-0.12545,-0.063888,-0.073711,-0.0056871,-0.10436,-0.12752,-0.11259,0.021835,-0.051638,-0.17034,-0.13428,-0.15992,-0.056777,-0.040831,-0.17667,-0.15112,-0.13206,-0.17474,0.09802,-0.073518,-0.093797,-0.057862,-0.1855,0.10481,-0.17366,0.11348,-0.19274,0.023639,-0.11715,0.030123,0.095292,-0.027659,-0.023771,0.0092316,-0.034005,-0.080245,-0.20175,0.16773,0.12772,-0.013635,-0.33318,-0.11929,-0.026081,0.028545,-0.0030498,-0.040871,0.06856,-0.18219,0.085236,0.0046153,-0.023293,0.042657,-0.074166,0.10846,-0.14155,0.097522,0.20485,0.010408,0.1454,0.15001,0.0052637,0.060042,-0.17666,0.18195,-0.1238,0.061758,0.068703,-0.11452,-0.11553,0.096511,-0.11679,0.18203,-0.098852,-0.01223,-0.037067,0.11483,0.03699,-0.051212,0.17999,0.26477,-0.086176,-0.037347,-0.042627,-0.079659,0.14989,0.23668,-0.116,0.15508,0.094448,0.21959,0.051287,0.039163,0.026753,0.0084693,-0.02668,0.17249,0.13291,-0.099361,0.087992,-0.18916,0.22816,-0.18098,0.0688,-0.1936,-0.021034,0.0084747,0.029618,-0.26027,-0.051376,-0.096168,-0.026941,-0.066168,-0.046589,0.14736,-0.41025,0.027843,-0.30204,0.12804,0.12261,-0.096233,-0.33327,0.16436,-0.063276,0.17726,0.25266,1,-0.091149,0.10743,0.09487,-0.13271,0.15789,-0.13093,0.3449,0.091105,-0.029564,-0.084355,-0.074389,-0.024978,-0.18664,-0.04393,0.092297,-0.08846,-0.13221,-0.0081366,-0.11604,0.030727,-0.033838,0.31549,-0.16629,-0.015746,-0.30574,-0.1738,0.0044552
151,-0.1491,-0.15581,-0.075168,-0.10573,-0.12362,-0.18455,-0.0063496,-0.0704,-0.17482,0.059912,-0.022314,-0.10158,-0.07535,-0.059005,-0.05509,0.030087,-0.15508,-0.058553,-0.11228,-0.069799,-0.13953,-0.097075,-0.01124,-0.027326,-0.074873,0.020949,-0.04426,-0.092194,-0.26953,0.009857,-0.12734,-0.074256,-0.16437,-0.041286,-0.15168,0.0083963,-0.11478,-0.087909,-0.033543,0.010602,-0.15976,-0.037296,-0.012923,-0.16135,-0.054255,-0.13505,0.13431,-0.02978,-0.15465,-0.043991,-0.043279,-0.076816,-0.060702,0.015043,-0.050661,-0.18803,-0.18975,-0.24686,-0.055844,-0.093961,-0.0531,-0.024193,-0.17659,0.28714,0.066037,-0.071212,0.096327,-0.021083,-0.12353,0.14529,-0.35103,-0.073697,0.11495,-0.088237,-0.07841,-0.22549,0.0083504,-0.28261,0.11714,0.11023,-0.1182,0.027616,0.0094183,-0.01384,-0.16881,-0.033095,0.16634,-0.063698,-0.25236,-0.11195,0.26457,0.14222,-0.27394,0.19414,-0.23235,-0.18966,0.14926,0.030547,-0.099699,0.022469,-0.191,0.35465,0.10825,-0.024349,-0.13003,0.2763,0.032083,0.28239,0.038154,0.12084,-0.18635,-0.086407,-0.29087,0.28548,-0.15466,-0.12861,0.20485,-0.053096,0.17057,0.012856,0.068738,0.027692,0.14719,0.11179,0.10181,-0.067694,-0.13687,0.27361,0.044104,0.058909,0.18432,0.19172,0.17177,0.082373,-0.1392,-0.22813,-0.095694,-0.22902,0.13551,0.12745,-0.096626,-0.1471,-0.075265,-0.10713,-0.10764,0.051401,-0.061941,-0.18903,-0.17276,-0.22816,-0.091149,1,0.11557,0.21997,-0.10009,0.1558,-0.073054,0.030503,-0.10416,-0.14129,0.31347,0.069319,0.094195,0.070647,-0.074664,0.1228,-0.071287,-0.036808,0.089229,-0.058563,-0.023306,0.24062,0.078929,0.067162,-0.070874,-0.089939,0.050059,0.31337
152,-0.21198,-0.21358,-0.22933,-0.20639,-0.1665,-0.30931,-0.075213,-0.2596,-0.20447,-0.2509,-0.1421,-0.23544,-0.18989,-0.12386,-0.13213,-0.27237,-0.23751,-0.2884,-0.19373,-0.094585,-0.18325,-0.21448,-0.19504,-0.20026,-0.070775,-0.26609,-0.17639,-0.22868,-0.0999,-0.11079,-0.27834,-0.21681,-0.11049,-0.15631,-0.15419,-0.18941,-0.21101,-0.15044,-0.17953,-0.0831,-0.13428,-0.24637,-0.19365,-0.097802,-0.15144,-0.11218,-0.11171,-0.27951,-0.16018,-0.12743,-0.2101,-0.23923,-0.19054,0.045256,0.024273,-0.1062,-0.10453,-0.16012,-0.33052,-0.083516,-0.28002,-0.30477,-0.063949,0.20392,-0.16425,-0.041939,-0.23687,-0.15347,-0.34129,-0.018409,-0.28632,0.062666,0.14436,-0.26679,-0.19005,-0.13411,-0.020579,-0.094492,-0.08091,0.027899,-0.037033,0.11057,0.13827,-0.1061,-0.054922,-0.23416,-0.055416,0.18817,-0.093885,0.024723,-0.099698,0.1173,-0.21806,0.041172,-0.33082,-0.15733,-0.21726,-0.088908,-0.079995,-0.020132,-0.13196,0.011964,-0.13681,-0.20161,-0.02118,0.085803,-0.18525,0.026323,0.049955,-0.27378,-0.10689,0.056842,0.067876,-0.019311,0.11728,0.084127,-0.0035168,-0.062863,0.13453,-0.12008,-0.07208,0.10891,-0.14805,0.10998,-0.032298,0.079089,0.077269,-0.29551,-0.068152,-0.15553,-0.13353,-0.031828,-0.35736,0.11143,0.15691,0.16066,-0.28286,0.052585,0.092445,-0.053,-0.0017475,-0.02456,0.18663,0.15534,-0.026883,-0.1017,0.26937,0.0020114,0.064846,-0.0093553,0.10743,0.11557,1,0.028819,-0.24212,0.13707,-0.045893,0.065793,-0.41822,0.05244,-0.008553,-0.068892,0.1761,-0.028891,0.072247,-0.018805,0.0052003,0.24098,-0.24394,-0.055661,0.29049,-0.07654,0.12631,-0.032908,0.094195,0.24956,0.085089,-0.1605
153,-0.25203,-0.079936,-0.17999,-0.25843,-0.18809,-0.14635,-0.13555,-0.13682,-0.19823,-0.24933,-0.19439,-0.16416,-0.20137,-0.071186,-0.13183,-0.088663,-0.14765,-0.19848,-0.22279,-0.132,-0.24997,-0.1974,-0.11729,-0.076482,-0.22771,-0.20788,-0.18931,-0.18684,-0.37522,-0.090695,-0.22452,-0.17422,-0.099847,-0.085177,-0.048697,-0.088518,-0.31875,-0.11732,-0.29955,-0.13219,-0.26264,0.059437,-0.0071294,-0.33853,-0.22407,-0.18643,0.055556,-0.050881,-0.28206,-0.18971,-0.12459,-0.12908,-0.14909,-0.16824,-0.27995,-0.20249,-0.089332,-0.20543,-0.25216,-0.095952,-0.20957,0.014289,-0.25777,0.042233,-0.16164,-0.012927,0.072122,-0.14712,-0.16556,-0.14973,-0.078498,-0.25207,0.023728,0.079707,-0.17589,-0.11148,0.34332,-0.20122,-0.10099,-0.030412,0.1335,0.019178,-0.12375,0.060371,-0.044934,0.14429,0.14388,0.13553,-0.2506,-0.099918,0.23735,-0.35068,-0.14299,0.06391,-0.16272,-0.098978,0.38167,-0.16045,0.029785,-0.20297,0.0087416,-0.045498,-0.0061738,0.31998,-0.2828,-0.18453,0.010126,0.0038647,0.13295,0.11674,-0.14484,-0.2102,0.16657,0.060114,-0.12129,0.144,0.16154,-0.26834,-0.1009,0.051135,-0.21139,0.062629,0.059613,-0.13795,-0.080856,0.13261,-0.23706,-0.026822,-0.23091,0.058542,0.33902,0.0029131,0.055478,-0.18193,-0.083155,-0.14447,0.057867,0.097364,0.010375,-0.17484,-0.30275,-0.18888,-0.10665,-0.051122,-0.30131,-0.20586,0.27507,-0.12042,-0.19421,-0.1643,0.09487,0.21997,0.028819,1,-0.076827,-0.13737,-0.052842,0.078748,-0.14842,0.07225,-0.0005388,-0.071425,0.16767,-0.28586,0.052434,0.36924,-0.085223,-0.037525,0.30543,-0.012678,0.16896,0.12424,0.065302,0.1621,-0.081358,-0.11438,0.11446,-0.036828
154,-0.13443,-0.048829,-0.027108,-0.043698,-0.046259,-0.01005,-0.087878,-0.11497,-0.13501,-0.014402,-0.11755,-0.098307,-0.026648,-0.012886,-0.044524,-0.073349,-0.027726,-0.019206,-0.063443,-0.10648,0.022084,-0.088911,-0.037499,-0.065267,-0.051183,0.024888,-0.079476,-0.18926,-0.099496,-0.11068,-0.038268,-0.099738,-0.050019,-0.091263,-0.21902,-0.065741,-0.07132,0.01987,-0.062237,-0.031591,-0.030912,-0.054087,0.11269,-0.11516,-0.29035,-0.070933,-0.18757,0.12545,-0.064632,-0.087778,-0.17162,0.080701,0.055803,-0.065479,0.021947,0.0018918,0.12359,0.12736,0.066737,0.02088,-0.066323,0.10411,0.14293,-0.16604,-0.23567,-0.19051,-0.044091,-0.011688,0.12779,0.1097,-0.26935,0.1302,-0.18096,0.0889,-0.10136,0.011794,-0.26378,0.063445,-0.034187,0.088082,-0.16155,0.0080448,-0.10294,-0.013202,0.0013727,-0.076875,-0.15469,-0.06622,0.03299,-0.14893,-0.086938,0.32516,0.27703,0.096972,0.0014306,0.096336,0.076322,0.03152,0.09036,0.13268,-0.10192,-0.031632,0.065343,0.077923,0.14775,-0.29704,-0.090884,0.0041038,-0.16655,-0.17857,0.041044,-0.11187,-0.088719,-0.25407,0.026133,-0.055787,-0.10129,0.11379,0.15914,-0.050952,0.19291,0.03888,0.035224,0.085711,-0.12278,-0.32738,-0.16129,0.1505,0.20167,-0.081298,-0.075849,0.011379,0.20869,-0.056541,0.28889,0.00098711,0.10403,-0.1522,-0.40435,-0.053882,0.17091,0.219,0.017707,-0.1894,0.15092,-0.27201,-0.072442,-0.065124,-0.049674,-0.17015,-0.13271,-0.10009,-0.24212,-0.076827,1,0.17546,0.34589,-0.3292,0.12425,-0.145,-0.096015,0.11591,0.024048,-0.034363,0.17528,0.015457,0.070223,0.064007,0.31062,0.34635,0.0047265,0.20579,0.015829,0.059579,-0.1297,-0.27284,-0.17376,0.041248
155,0.13538,0.19513,0.19688,0.23681,0.2652,0.22932,0.19865,0.19331,0.155,0.1757,0.19878,0.20641,0.23447,0.29651,0.20136,0.22334,0.23799,0.32451,0.092229,0.25309,0.15736,0.24803,0.16454,0.12402,0.23132,0.28298,0.30218,0.078861,0.29456,0.22751,0.14667,0.23922,0.18168,0.24989,0.30445,0.097062,0.26582,0.34501,0.28101,0.22749,0.22123,0.30549,0.16885,0.19769,0.11501,0.17196,0.11568,0.20542,0.36353,0.043556,0.16329,0.25929,0.14443,0.25761,0.45246,0.32438,0.075172,0.38391,0.34792,0.34667,0.030178,-0.12331,0.28178,-0.084631,0.023072,-0.078242,0.010592,0.39803,0.10332,0.20926,0.034497,0.056226,0.033026,0.13444,0.091694,-0.066736,-0.016669,0.0092708,0.18428,0.051173,0.18057,0.027397,0.052297,0.13874,-0.073685,-0.032184,0.019616,-0.10257,-0.13117,0.24307,-0.020399,0.44622,-0.0062189,0.10668,-0.061688,-0.13294,0.11576,0.24494,-0.14323,-0.15486,-0.071676,0.051744,0.11289,0.13261,0.29636,0.22267,0.052389,0.034864,-0.14855,0.019579,0.071833,0.1511,-0.11594,-0.21022,-0.14855,0.15928,-0.0045448,0.20186,0.17677,-0.051982,0.23819,0.013059,-0.042622,0.084151,0.049782,-0.15698,-0.18128,-0.10711,0.29223,-0.023577,-0.055682,-0.22738,0.0017505,0.16349,0.20252,-0.21821,-0.055018,-0.013953,0.071536,0.090914,0.066424,0.063386,-0.1641,0.05946,0.055777,-0.093732,0.1951,-0.052837,-0.16716,0.04222,0.15789,0.1558,0.13707,-0.13737,0.17546,1,-0.11023,0.043219,-0.11139,0.072788,-0.11513,-0.10425,-0.14596,-0.0084308,0.14391,0.053332,0.048499,-0.0025152,-0.17805,-0.19733,-0.082552,0.060146,0.43778,-0.11571,-0.35144,0.041381,-0.087537,0.2099
156,-0.27885,-0.2389,-0.13368,-0.12421,-0.26027,-0.1516,-0.20577,-0.20417,-0.28673,-0.12274,-0.12715,-0.1873,-0.29414,-0.1139,-0.077787,-0.21779,-0.22306,-0.20216,-0.033552,-0.27081,-0.068209,-0.1485,-0.13467,-0.2538,-0.13467,-0.16007,-0.15542,-0.26717,-0.34571,-0.26761,-0.24838,-0.26751,-0.24268,-0.1734,-0.27527,-0.15093,-0.24316,-0.18598,-0.059491,0.049626,-0.12057,-0.17584,-0.25913,-0.12119,-0.28312,-0.2724,-0.20275,0.068255,-0.13757,-0.20919,-0.2214,-0.054526,-0.1052,-0.18463,-0.16442,-0.045978,0.015629,0.087581,0.083333,-0.13448,0.11247,0.14434,0.18899,-0.012445,-0.26227,-0.053884,0.024273,-0.048964,0.10956,0.037867,0.024579,0.065846,-0.028065,0.035787,-0.32113,-0.072872,-0.24478,-0.081443,0.14869,0.058365,-0.13173,0.23636,0.05036,-0.13639,0.075143,-0.092291,-0.047284,-0.1878,-0.1084,-0.14516,0.046349,-0.029769,-0.025931,-0.31575,0.009118,0.0095732,0.081856,-0.1802,0.04073,0.15212,-0.22105,-0.18248,0.060985,-0.19455,-0.13816,0.025847,0.19398,0.06691,0.066653,-0.33343,-0.13473,-0.30082,-0.078329,-0.18228,-0.09747,-0.19303,-0.43696,0.056301,0.19168,-0.28579,-0.27923,0.27159,0.0079287,-0.10876,0.079941,-0.069218,0.15381,0.17614,-0.12678,0.0071789,-0.17203,0.14484,0.08877,0.11892,0.2135,0.12618,-0.092588,-0.062634,-0.088264,0.12738,0.084092,-0.083556,0.061241,-0.019997,0.13049,-0.16443,-0.13018,-0.02816,0.16854,0.032589,-0.13093,-0.073054,-0.045893,-0.052842,0.34589,-0.11023,1,0.05897,-0.076956,-0.17695,0.030379,0.32485,0.0036629,-0.061691,0.24817,-0.15966,-0.09584,-0.33073,0.089632,0.20041,-0.054041,0.11019,-0.22852,0.076497,0.10253,-0.24988,-0.048368,0.10021
157,0.037261,-0.10318,0.005407,0.0067946,-0.078128,-0.07755,-0.078155,-0.22463,0.060343,-0.10931,-0.10404,0.095432,-0.073477,-0.01657,0.010062,0.054573,-0.080023,-0.032177,-0.073991,0.074602,-0.031376,0.16125,-0.054551,-0.06732,-0.026612,-0.11063,-0.061441,-0.040025,0.027638,-0.10101,-0.0219,-0.12813,-0.20344,0.060486,0.059487,-0.025855,-0.014451,-0.12358,0.055721,0.0037491,-0.11831,-0.13316,-0.03342,-0.020196,-0.02151,-0.032032,0.048792,-0.022677,-0.11994,-0.16764,0.070828,-0.22307,-0.10846,-0.11335,0.11902,0.0064591,0.011631,0.033141,-0.068836,-0.02438,-0.0095862,-0.25707,0.059896,-0.01414,0.14066,0.041072,0.13178,0.029009,-0.066191,0.092956,0.16993,-0.10379,0.0016382,-0.11811,0.10303,-0.028712,0.054918,-0.079542,0.12076,0.077655,0.19014,-0.040322,-0.040623,-0.064041,0.13168,0.17323,0.027773,-0.31734,-0.085717,-0.076364,0.0083301,-0.18233,-0.010568,-0.15853,0.27831,-0.14916,0.14136,0.065937,-0.023474,0.11934,-0.26123,-0.16678,0.19031,0.017185,0.022179,0.30373,0.12481,-0.1085,0.17039,0.18786,0.017658,-0.076497,0.24461,-0.052043,-0.02989,0.045213,0.068936,-0.072715,0.14306,0.13715,-0.11779,0.22869,-0.12459,-0.24161,0.23615,0.040519,-0.19376,0.069012,-0.16402,0.22823,-0.19664,0.063603,-0.28447,0.10813,0.084748,0.01575,0.20483,-0.036228,0.18055,-0.2528,0.011528,-0.31885,0.011088,0.041404,-0.095971,-0.043305,0.02232,0.17549,0.24722,0.040042,0.3449,0.030503,0.065793,0.078748,-0.3292,0.043219,0.05897,1,-0.22196,-0.048753,-0.13352,-0.13347,-0.22244,-0.25431,-0.047249,-0.046194,-0.14059,-0.15304,0.16515,-0.11484,0.035511,-0.27286,0.28724,-0.13296,0.14028,-0.18175,0.17287,0.044179
158,0.02986,-0.083538,0.020542,-0.041284,-0.087321,0.060631,-0.14225,-0.096218,0.025248,0.041026,-0.043912,-0.024823,-0.077989,-0.13701,-0.11219,0.023152,0.039917,-0.020878,-0.17472,-0.16632,0.026075,-0.097629,-0.10535,-0.079428,-0.18944,-0.068459,-0.026668,-0.076946,-0.01178,-0.091197,0.035799,0.0028785,0.0061725,-0.15985,-0.19156,-0.058918,-0.017986,-0.038275,-0.07684,-0.22193,-0.11026,-0.00022965,-0.098798,-0.23147,-0.048261,-0.027998,-0.27113,0.078187,0.062321,0.13285,0.053153,0.10494,0.22512,-0.05778,-0.23029,0.064663,-0.019363,-0.17493,-0.022833,0.049276,0.043129,0.030774,-0.12788,-0.23141,-0.18006,-0.078897,0.027762,-0.18421,0.12806,-0.12362,0.14493,0.075414,-0.11523,0.11168,-0.19064,0.065655,0.0032477,-0.16146,-0.15566,-0.16416,0.042755,0.1526,-0.014956,0.049937,-0.12348,0.02753,-0.32547,-0.064609,0.24041,0.083227,-0.037346,-0.19201,0.1344,0.15378,-0.059981,0.0084851,0.11492,-0.026829,-0.12652,-0.0052131,0.098997,0.037031,-0.17883,0.36383,0.11824,-0.091915,0.082597,-0.030044,0.14231,0.085585,0.088781,-0.17522,-0.013427,0.087093,-0.13003,-0.21933,-0.048302,0.068687,-0.21824,0.061316,0.16532,-0.11994,0.30345,0.24655,-0.18474,0.10164,0.016371,0.10997,0.12098,0.14691,0.19799,-0.024861,0.27859,0.034329,-0.28707,0.007098,0.2093,0.1413,-0.036174,0.018925,-0.03046,-0.039808,-0.096025,-0.05977,0.10283,0.045197,-0.19057,-0.05567,0.14798,0.15083,0.091105,-0.10416,-0.41822,-0.14842,0.12425,-0.11139,-0.076956,-0.22196,1,-0.04134,-0.096238,0.14356,-0.12727,0.074982,-0.21787,0.3284,0.048778,-0.018935,-0.21563,0.083235,0.011883,0.2655,-0.14072,-0.037663,0.082386,-0.070645,-0.23993,0.32037
159,0.17799,0.14423,0.20195,0.13366,0.082628,0.20863,0.15848,0.25373,0.14724,0.081646,0.2209,0.13085,0.16295,0.041283,0.13304,0.21081,0.3293,0.13842,0.039675,0.11348,0.076113,0.20214,0.18439,0.093572,0.21059,0.13614,0.028366,0.21668,0.18443,0.090724,0.04449,0.16225,0.15956,0.13494,0.21276,0.16521,0.16684,0.096581,0.11729,-0.06634,0.19877,6.0001e-05,0.12425,0.22218,0.12913,0.14443,0.092803,0.047637,0.07519,0.21429,0.26841,0.34291,-0.0083218,0.16629,0.077279,0.24694,-0.021928,0.14329,0.022785,0.22823,-0.045156,0.1588,-0.28194,0.23477,0.071731,0.0011304,-0.14569,-0.03595,0.08747,-0.11701,0.26666,-0.033761,0.1708,0.19133,0.16346,0.060211,0.08953,0.1634,0.14633,0.041051,0.11507,0.042578,0.049736,0.052215,0.049596,0.14266,-0.23506,0.29982,-0.084376,0.25508,-0.15128,0.015414,-0.031769,0.02593,-0.049648,0.31763,0.091382,-0.00059726,-0.14676,-0.14621,0.22074,-0.060695,-0.081541,0.1659,0.080045,-0.21316,-0.15695,0.092228,0.048553,0.28029,0.25348,-0.018088,0.3485,-0.082505,0.12574,-0.080813,-0.020509,0.1251,-0.24594,0.088055,-0.3894,-0.053231,0.11725,0.1657,0.0581,0.27741,-0.1926,0.010945,-0.108,0.016473,-0.1615,-0.28524,0.041942,-0.16761,0.013677,0.1197,0.060562,0.056357,-0.078083,-0.064113,0.049573,0.34594,-0.24971,-0.071329,0.038067,0.094544,0.22138,0.30354,-0.32627,-0.045143,-0.029564,-0.14129,0.05244,0.07225,-0.145,0.072788,-0.17695,-0.048753,-0.04134,1,-0.043219,-0.18517,-0.020027,0.34451,-0.022914,-0.042558,0.072763,-0.076337,-0.16558,0.073308,-0.0011532,-0.08348,0.063172,0.031112,-0.049515,0.23774,0.13383,-0.26174
